,,"Did not attend in reference week",62,,
,,"Total",64,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",51,,
,,"Total",48,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"206071141","Male","Attended in reference week",0,,
,,"Did not attend in reference week",62,,
,,"Total",62,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",49,,
,,"Total",49,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"206071142","Male","Attended in reference week",0,,
,,"Did not attend in reference week",77,,
,,"Total",84,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",63,,
,,"Total",63,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"206071143","Male","Attended in reference week",0,,
,,"Did not attend in reference week",97,,
,,"Total",97,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",83,,
,,"Total",83,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"206071144","Male","Attended in reference week",0,,
,,"Did not attend in reference week",209,,
,,"Total",209,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",211,,
,,"Total",211,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"206071145","Male","Attended in reference week",0,,
,,"Did not attend in reference week",105,,
,,"Total",109,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",95,,
,,"Total",99,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"206319239","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011146","Male","Attended in reference week",0,,
,,"Did not attend in reference week",104,,
,,"Total",104,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",84,,
,,"Total",84,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011147","Male","Attended in reference week",0,,
,,"Did not attend in reference week",116,,
,,"Total",116,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",111,,
,,"Total",111,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011148","Male","Attended in reference week",0,,
,,"Did not attend in reference week",180,,
,,"Total",180,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",126,,
,,"Total",126,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011149","Male","Attended in reference week",4,,
,,"Did not attend in reference week",193,,
,,"Total",194,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",183,,
,,"Total",183,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011150","Male","Attended in reference week",0,,
,,"Did not attend in reference week",169,,
,,"Total",168,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",150,,
,,"Total",153,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011151","Male","Attended in reference week",0,,
,,"Did not attend in reference week",158,,
,,"Total",161,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",152,,
,,"Total",152,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011152","Male","Attended in reference week",0,,
,,"Did not attend in reference week",134,,
,,"Total",133,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",120,,
,,"Total",120,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011153","Male","Attended in reference week",0,,
,,"Did not attend in reference week",166,,
,,"Total",169,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",190,,
,,"Total",193,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011154","Male","Attended in reference week",0,,
,,"Did not attend in reference week",60,,
,,"Total",60,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",57,,
,,"Total",57,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207011155","Male","Attended in reference week",0,,
,,"Did not attend in reference week",123,,
,,"Total",123,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",95,,
,,"Total",95,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207021156","Male","Attended in reference week",0,,
,,"Did not attend in reference week",112,,
,,"Total",112,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",95,,
,,"Total",95,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207021157","Male","Attended in reference week",0,,
,,"Did not attend in reference week",260,,
,,"Total",261,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",186,,
,,"Total",186,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207021159","Male","Attended in reference week",0,,
,,"Did not attend in reference week",170,,
,,"Total",170,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",140,,
,,"Total",140,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207021160","Male","Attended in reference week",0,,
,,"Did not attend in reference week",130,,
,,"Total",130,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",133,,
,,"Total",133,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207021424","Male","Attended in reference week",0,,
,,"Did not attend in reference week",152,,
,,"Total",152,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",133,,
,,"Total",131,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207021425","Male","Attended in reference week",0,,
,,"Did not attend in reference week",191,,
,,"Total",194,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",193,,
,,"Total",193,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207031161","Male","Attended in reference week",0,,
,,"Did not attend in reference week",238,,
,,"Total",238,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",200,,
,,"Total",200,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207031162","Male","Attended in reference week",0,,
,,"Did not attend in reference week",134,,
,,"Total",134,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",90,,
,,"Total",90,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207031163","Male","Attended in reference week",0,,
,,"Did not attend in reference week",161,,
,,"Total",161,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",170,,
,,"Total",170,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207031164","Male","Attended in reference week",0,,
,,"Did not attend in reference week",187,,
,,"Total",187,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",175,,
,,"Total",175,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207031165","Male","Attended in reference week",0,,
,,"Did not attend in reference week",96,,
,,"Total",96,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",88,,
,,"Total",88,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207031166","Male","Attended in reference week",0,,
,,"Did not attend in reference week",102,,
,,"Total",102,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",94,,
,,"Total",99,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"207031167","Male","Attended in reference week",0,,
,,"Did not attend in reference week",96,,
,,"Total",97,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",75,,
,,"Total",75,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208011168","Male","Attended in reference week",0,,
,,"Did not attend in reference week",112,,
,,"Total",112,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",117,,
,,"Total",117,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208011169","Male","Attended in reference week",0,,
,,"Did not attend in reference week",164,,
,,"Total",160,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",159,,
,,"Total",159,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208011170","Male","Attended in reference week",0,,
,,"Did not attend in reference week",178,,
,,"Total",178,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",170,,
,,"Total",170,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208011171","Male","Attended in reference week",0,,
,,"Did not attend in reference week",167,,
,,"Total",167,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",173,,
,,"Total",173,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208011172","Male","Attended in reference week",0,,
,,"Did not attend in reference week",160,,
,,"Total",163,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",184,,
,,"Total",189,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208011173","Male","Attended in reference week",0,,
,,"Did not attend in reference week",142,,
,,"Total",142,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",118,,
,,"Total",119,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021174","Male","Attended in reference week",0,,
,,"Did not attend in reference week",302,,
,,"Total",302,,
,"Female","Attended in reference week",5,,
,,"Did not attend in reference week",241,,
,,"Total",244,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021176","Male","Attended in reference week",0,,
,,"Did not attend in reference week",205,,
,,"Total",205,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",189,,
,,"Total",189,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021177","Male","Attended in reference week",0,,
,,"Did not attend in reference week",294,,
,,"Total",294,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",301,,
,,"Total",301,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021178","Male","Attended in reference week",0,,
,,"Did not attend in reference week",226,,
,,"Total",226,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",201,,
,,"Total",198,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021179","Male","Attended in reference week",0,,
,,"Did not attend in reference week",141,,
,,"Total",141,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",127,,
,,"Total",127,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021180","Male","Attended in reference week",0,,
,,"Did not attend in reference week",61,,
,,"Total",61,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",65,,
,,"Total",65,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021181","Male","Attended in reference week",0,,
,,"Did not attend in reference week",111,,
,,"Total",111,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",92,,
,,"Total",92,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021182","Male","Attended in reference week",0,,
,,"Did not attend in reference week",126,,
,,"Total",125,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",117,,
,,"Total",120,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021426","Male","Attended in reference week",0,,
,,"Did not attend in reference week",211,,
,,"Total",211,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",191,,
,,"Total",191,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208021427","Male","Attended in reference week",0,,
,,"Did not attend in reference week",195,,
,,"Total",195,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",175,,
,,"Total",175,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031183","Male","Attended in reference week",0,,
,,"Did not attend in reference week",95,,
,,"Total",95,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",80,,
,,"Total",80,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031184","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031185","Male","Attended in reference week",0,,
,,"Did not attend in reference week",128,,
,,"Total",128,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",140,,
,,"Total",140,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031186","Male","Attended in reference week",0,,
,,"Did not attend in reference week",186,,
,,"Total",189,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",210,,
,,"Total",210,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031187","Male","Attended in reference week",0,,
,,"Did not attend in reference week",70,,
,,"Total",70,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",66,,
,,"Total",66,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031188","Male","Attended in reference week",0,,
,,"Did not attend in reference week",298,,
,,"Total",300,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",275,,
,,"Total",280,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031189","Male","Attended in reference week",0,,
,,"Did not attend in reference week",152,,
,,"Total",152,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",172,,
,,"Total",172,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031190","Male","Attended in reference week",0,,
,,"Did not attend in reference week",117,,
,,"Total",122,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",132,,
,,"Total",132,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031191","Male","Attended in reference week",0,,
,,"Did not attend in reference week",144,,
,,"Total",141,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",112,,
,,"Total",112,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031192","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208031193","Male","Attended in reference week",0,,
,,"Did not attend in reference week",216,,
,,"Total",216,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",200,,
,,"Total",202,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208041194","Male","Attended in reference week",0,,
,,"Did not attend in reference week",172,,
,,"Total",172,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",143,,
,,"Total",139,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"208041195","Male","Attended in reference week",0,,
,,"Did not attend in reference week",201,,
,,"Total",199,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",183,,
,,"Total",183,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011196","Male","Attended in reference week",0,,
,,"Did not attend in reference week",124,,
,,"Total",124,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",93,,
,,"Total",88,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011197","Male","Attended in reference week",0,,
,,"Did not attend in reference week",277,,
,,"Total",277,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",238,,
,,"Total",238,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011198","Male","Attended in reference week",0,,
,,"Did not attend in reference week",181,,
,,"Total",181,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",173,,
,,"Total",173,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011199","Male","Attended in reference week",0,,
,,"Did not attend in reference week",170,,
,,"Total",172,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",151,,
,,"Total",158,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011200","Male","Attended in reference week",0,,
,,"Did not attend in reference week",110,,
,,"Total",110,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",124,,
,,"Total",124,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011201","Male","Attended in reference week",0,,
,,"Did not attend in reference week",73,,
,,"Total",73,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",52,,
,,"Total",52,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011202","Male","Attended in reference week",0,,
,,"Did not attend in reference week",247,,
,,"Total",247,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",195,,
,,"Total",195,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011203","Male","Attended in reference week",0,,
,,"Did not attend in reference week",249,,
,,"Total",249,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",220,,
,,"Total",220,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209011204","Male","Attended in reference week",0,,
,,"Did not attend in reference week",127,,
,,"Total",131,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",109,,
,,"Total",109,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209021205","Male","Attended in reference week",0,,
,,"Did not attend in reference week",71,,
,,"Total",71,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",63,,
,,"Total",63,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209021207","Male","Attended in reference week",0,,
,,"Did not attend in reference week",298,,
,,"Total",298,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",250,,
,,"Total",250,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209021208","Male","Attended in reference week",0,,
,,"Did not attend in reference week",282,,
,,"Total",281,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",243,,
,,"Total",243,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209021428","Male","Attended in reference week",0,,
,,"Did not attend in reference week",196,,
,,"Total",196,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",191,,
,,"Total",191,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209021429","Male","Attended in reference week",0,,
,,"Did not attend in reference week",164,,
,,"Total",168,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",141,,
,,"Total",143,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209031209","Male","Attended in reference week",0,,
,,"Did not attend in reference week",287,,
,,"Total",287,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",296,,
,,"Total",299,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209031210","Male","Attended in reference week",0,,
,,"Did not attend in reference week",46,,
,,"Total",46,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",28,,
,,"Total",28,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209031211","Male","Attended in reference week",0,,
,,"Did not attend in reference week",56,,
,,"Total",56,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",44,,
,,"Total",44,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209031212","Male","Attended in reference week",0,,
,,"Did not attend in reference week",33,,
,,"Total",33,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",47,,
,,"Total",47,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209031213","Male","Attended in reference week",0,,
,,"Did not attend in reference week",107,,
,,"Total",107,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",84,,
,,"Total",84,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209031214","Male","Attended in reference week",0,,
,,"Did not attend in reference week",64,,
,,"Total",64,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",64,,
,,"Total",64,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209031215","Male","Attended in reference week",0,,
,,"Did not attend in reference week",167,,
,,"Total",167,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",176,,
,,"Total",176,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041216","Male","Attended in reference week",0,,
,,"Did not attend in reference week",72,,
,,"Total",72,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",60,,
,,"Total",60,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041217","Male","Attended in reference week",0,,
,,"Did not attend in reference week",63,,
,,"Total",63,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",61,,
,,"Total",61,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041219","Male","Attended in reference week",0,,
,,"Did not attend in reference week",256,,
,,"Total",256,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",243,,
,,"Total",243,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041220","Male","Attended in reference week",0,,
,,"Did not attend in reference week",180,,
,,"Total",186,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",149,,
,,"Total",149,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041221","Male","Attended in reference week",0,,
,,"Did not attend in reference week",117,,
,,"Total",117,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",98,,
,,"Total",102,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041223","Male","Attended in reference week",0,,
,,"Did not attend in reference week",208,,
,,"Total",208,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",163,,
,,"Total",163,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041224","Male","Attended in reference week",0,,
,,"Did not attend in reference week",454,,
,,"Total",451,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",342,,
,,"Total",342,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041225","Male","Attended in reference week",0,,
,,"Did not attend in reference week",120,,
,,"Total",123,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",103,,
,,"Total",106,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041430","Male","Attended in reference week",3,,
,,"Did not attend in reference week",461,,
,,"Total",460,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",373,,
,,"Total",373,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041431","Male","Attended in reference week",0,,
,,"Did not attend in reference week",155,,
,,"Total",156,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",131,,
,,"Total",134,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041432","Male","Attended in reference week",0,,
,,"Did not attend in reference week",71,,
,,"Total",71,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",81,,
,,"Total",81,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041433","Male","Attended in reference week",0,,
,,"Did not attend in reference week",215,,
,,"Total",215,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",170,,
,,"Total",170,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041434","Male","Attended in reference week",0,,
,,"Did not attend in reference week",443,,
,,"Total",440,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",383,,
,,"Total",383,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041435","Male","Attended in reference week",0,,
,,"Did not attend in reference week",194,,
,,"Total",192,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",144,,
,,"Total",145,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041436","Male","Attended in reference week",0,,
,,"Did not attend in reference week",134,,
,,"Total",134,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",135,,
,,"Total",135,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"209041437","Male","Attended in reference week",0,,
,,"Did not attend in reference week",502,,
,,"Total",502,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",447,,
,,"Total",447,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"210011226","Male","Attended in reference week",0,,
,,"Did not attend in reference week",112,,
,,"Total",112,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",94,,
,,"Total",94,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"210011227","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"210011228","Male","Attended in reference week",0,,
,,"Did not attend in reference week",94,,
,,"Total",94,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",70,,
,,"Total",70,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"210011229","Male","Attended in reference week",0,,
,,"Did not attend in reference week",295,,
,,"Total",295,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",285,,
,,"Total",285,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"210011230","Male","Attended in reference week",0,,
,,"Did not attend in reference week",88,,
,,"Total",88,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",79,,
,,"Total",79,,
,"Other or not stated","Attended in reference week",0,,
