,,"Did not attend in reference week",0,,
"204011060","Male","Attended in reference week",52,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",43,,
,,"Did not attend in reference week",5,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204011061","Male","Attended in reference week",4,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204011062","Male","Attended in reference week",29,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",26,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204021063","Male","Attended in reference week",99,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",88,,
,,"Did not attend in reference week",5,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204021064","Male","Attended in reference week",27,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",27,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204021065","Male","Attended in reference week",34,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",35,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204021066","Male","Attended in reference week",200,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",172,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204021067","Male","Attended in reference week",87,,
,,"Did not attend in reference week",6,,
,"Female","Attended in reference week",76,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204031068","Male","Attended in reference week",36,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",40,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204031069","Male","Attended in reference week",80,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",77,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204031070","Male","Attended in reference week",33,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",24,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204031071","Male","Attended in reference week",43,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",41,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204031072","Male","Attended in reference week",37,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",52,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204031073","Male","Attended in reference week",197,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",161,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204031074","Male","Attended in reference week",359,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",287,,
,,"Did not attend in reference week",8,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"204031075","Male","Attended in reference week",58,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",54,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205011076","Male","Attended in reference week",206,,
,,"Did not attend in reference week",6,,
,"Female","Attended in reference week",221,,
,,"Did not attend in reference week",11,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205011077","Male","Attended in reference week",48,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",44,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205011078","Male","Attended in reference week",86,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",85,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205011079","Male","Attended in reference week",226,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",191,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205021080","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205021081","Male","Attended in reference week",145,,
,,"Did not attend in reference week",9,,
,"Female","Attended in reference week",144,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205021082","Male","Attended in reference week",65,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",51,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205021083","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205021084","Male","Attended in reference week",109,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",80,,
,,"Did not attend in reference week",6,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205021085","Male","Attended in reference week",41,,
,,"Did not attend in reference week",6,,
,"Female","Attended in reference week",38,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205021086","Male","Attended in reference week",30,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",26,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205031087","Male","Attended in reference week",92,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",89,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205031088","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205031089","Male","Attended in reference week",122,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",93,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205031090","Male","Attended in reference week",125,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",104,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205031091","Male","Attended in reference week",81,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",80,,
,,"Did not attend in reference week",7,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205031092","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205031093","Male","Attended in reference week",215,,
,,"Did not attend in reference week",16,,
,"Female","Attended in reference week",196,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205041094","Male","Attended in reference week",122,,
,,"Did not attend in reference week",7,,
,"Female","Attended in reference week",100,,
,,"Did not attend in reference week",5,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205041095","Male","Attended in reference week",151,,
,,"Did not attend in reference week",6,,
,"Female","Attended in reference week",134,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205041096","Male","Attended in reference week",121,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",115,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205041097","Male","Attended in reference week",361,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",267,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205041098","Male","Attended in reference week",51,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",54,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205051099","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205051100","Male","Attended in reference week",28,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",26,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205051101","Male","Attended in reference week",142,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",135,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205051102","Male","Attended in reference week",42,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",32,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205051103","Male","Attended in reference week",175,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",186,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"205051104","Male","Attended in reference week",36,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",26,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206011105","Male","Attended in reference week",215,,
,,"Did not attend in reference week",10,,
,"Female","Attended in reference week",202,,
,,"Did not attend in reference week",6,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206011106","Male","Attended in reference week",85,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",82,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206011107","Male","Attended in reference week",139,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",136,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206011108","Male","Attended in reference week",289,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",289,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206011109","Male","Attended in reference week",124,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",122,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206021110","Male","Attended in reference week",100,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",104,,
,,"Did not attend in reference week",5,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206021111","Male","Attended in reference week",280,,
,,"Did not attend in reference week",7,,
,"Female","Attended in reference week",256,,
,,"Did not attend in reference week",8,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206021112","Male","Attended in reference week",220,,
,,"Did not attend in reference week",7,,
,"Female","Attended in reference week",204,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206031113","Male","Attended in reference week",215,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",175,,
,,"Did not attend in reference week",5,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206031114","Male","Attended in reference week",273,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",227,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206031115","Male","Attended in reference week",91,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",79,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206031116","Male","Attended in reference week",161,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",144,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041117","Male","Attended in reference week",47,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",40,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041118","Male","Attended in reference week",97,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",84,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041119","Male","Attended in reference week",20,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",17,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041120","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041121","Male","Attended in reference week",120,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",119,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041122","Male","Attended in reference week",62,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",99,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041123","Male","Attended in reference week",136,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",105,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041124","Male","Attended in reference week",24,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",33,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041125","Male","Attended in reference week",33,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",30,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041126","Male","Attended in reference week",51,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",61,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206041127","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206051128","Male","Attended in reference week",123,,
,,"Did not attend in reference week",7,,
,"Female","Attended in reference week",129,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206051129","Male","Attended in reference week",151,,
,,"Did not attend in reference week",6,,
,"Female","Attended in reference week",130,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206051130","Male","Attended in reference week",154,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",159,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206051131","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206051132","Male","Attended in reference week",102,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",78,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206051133","Male","Attended in reference week",109,,
,,"Did not attend in reference week",8,,
,"Female","Attended in reference week",115,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206051134","Male","Attended in reference week",181,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",139,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206061135","Male","Attended in reference week",81,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",53,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206061136","Male","Attended in reference week",116,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",109,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206061137","Male","Attended in reference week",85,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",102,,
,,"Did not attend in reference week",11,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206061138","Male","Attended in reference week",64,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",65,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206071139","Male","Attended in reference week",54,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",41,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206071140","Male","Attended in reference week",76,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",55,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206071141","Male","Attended in reference week",50,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",51,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206071142","Male","Attended in reference week",64,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",64,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206071143","Male","Attended in reference week",83,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",98,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206071144","Male","Attended in reference week",197,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",205,,
,,"Did not attend in reference week",6,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206071145","Male","Attended in reference week",89,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",100,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"206319239","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011146","Male","Attended in reference week",107,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",75,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011147","Male","Attended in reference week",118,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",134,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011148","Male","Attended in reference week",151,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",129,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011149","Male","Attended in reference week",183,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",174,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011150","Male","Attended in reference week",199,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",174,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011151","Male","Attended in reference week",164,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",143,,
,,"Did not attend in reference week",5,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011152","Male","Attended in reference week",156,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",121,,
,,"Did not attend in reference week",7,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011153","Male","Attended in reference week",203,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",177,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011154","Male","Attended in reference week",90,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",58,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207011155","Male","Attended in reference week",140,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",135,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207021156","Male","Attended in reference week",100,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",101,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207021157","Male","Attended in reference week",192,,
,,"Did not attend in reference week",7,,
,"Female","Attended in reference week",157,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207021159","Male","Attended in reference week",141,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",121,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207021160","Male","Attended in reference week",131,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",117,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207021424","Male","Attended in reference week",143,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",138,,
,,"Did not attend in reference week",6,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207021425","Male","Attended in reference week",180,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",166,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207031161","Male","Attended in reference week",213,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",251,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207031162","Male","Attended in reference week",136,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",98,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207031163","Male","Attended in reference week",179,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",149,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207031164","Male","Attended in reference week",203,,
,,"Did not attend in reference week",9,,
,"Female","Attended in reference week",170,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207031165","Male","Attended in reference week",88,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",77,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207031166","Male","Attended in reference week",82,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",84,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"207031167","Male","Attended in reference week",110,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",91,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208011168","Male","Attended in reference week",135,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",100,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208011169","Male","Attended in reference week",214,,
,,"Did not attend in reference week",8,,
,"Female","Attended in reference week",176,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208011170","Male","Attended in reference week",171,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",136,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208011171","Male","Attended in reference week",162,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",180,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208011172","Male","Attended in reference week",215,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",174,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208011173","Male","Attended in reference week",157,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",132,,
,,"Did not attend in reference week",8,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021174","Male","Attended in reference week",310,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",255,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021176","Male","Attended in reference week",214,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",172,,
,,"Did not attend in reference week",7,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021177","Male","Attended in reference week",312,,
,,"Did not attend in reference week",4,,
,"Female","Attended in reference week",266,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021178","Male","Attended in reference week",212,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",241,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021179","Male","Attended in reference week",135,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",135,,
,,"Did not attend in reference week",4,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021180","Male","Attended in reference week",90,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",82,,
,,"Did not attend in reference week",5,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021181","Male","Attended in reference week",102,,
,,"Did not attend in reference week",6,,
,"Female","Attended in reference week",96,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021182","Male","Attended in reference week",145,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",119,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021426","Male","Attended in reference week",206,,
,,"Did not attend in reference week",9,,
,"Female","Attended in reference week",181,,
,,"Did not attend in reference week",3,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208021427","Male","Attended in reference week",185,,
,,"Did not attend in reference week",3,,
,"Female","Attended in reference week",172,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208031183","Male","Attended in reference week",89,,
,,"Did not attend in reference week",5,,
,"Female","Attended in reference week",85,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208031184","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
"208031185","Male","Attended in reference week",94,,
