SA2_CODE_2021,SA2_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
405011113,Mallala,41,Inner Regional Australia,1,Good,Good,0
405011114,Nuriootpa,41,Inner Regional Australia,1,Good,Good,0
405011115,Tanunda,41,Inner Regional Australia,1,Good,Good,0
405021116,Clare,41,Inner Regional Australia,0.8261596,Good,Good,0
405021116,Clare,42,Outer Regional Australia,0.1738404,Good,Good,0
405021117,Gilbert Valley,41,Inner Regional Australia,0.7411977,Good,Good,0
405021117,Gilbert Valley,42,Outer Regional Australia,0.2588023,Good,Good,0
405021118,Goyder,41,Inner Regional Australia,0.2640241,Good,Good,0
405021118,Goyder,42,Outer Regional Australia,0.7359759,Good,Good,0
405021119,Wakefield - Barunga West,41,Inner Regional Australia,0.4698835,Good,Good,0
405021119,Wakefield - Barunga West,42,Outer Regional Australia,0.5301165,Good,Good,0
405031120,Jamestown,42,Outer Regional Australia,1,Good,Good,0
405031121,Peterborough - Mount Remarkable,42,Outer Regional Australia,1,Good,Good,0
405031122,Port Pirie,42,Outer Regional Australia,1,Good,Good,0
405031123,Port Pirie Surrounds,42,Outer Regional Australia,1,Good,Good,0
405041124,Kadina,42,Outer Regional Australia,1,Good,Good,0
405041125,Moonta,42,Outer Regional Australia,1,Good,Good,0
405041126,Wallaroo,42,Outer Regional Australia,1,Good,Good,0
405041127,Yorke Peninsula - North,42,Outer Regional Australia,1,Good,Good,0
405041128,Yorke Peninsula - South,43,Remote Australia,1,Good,Good,0
406011129,Ceduna,44,Very Remote Australia,1,Acceptable,Good,0
406011130,Eyre Peninsula,43,Remote Australia,1,Good,Good,0
406011131,Kimba - Cleve - Franklin Harbour,42,Outer Regional Australia,0.0729211,Good,Good,0
406011131,Kimba - Cleve - Franklin Harbour,43,Remote Australia,0.9270789,Good,Good,0
406011132,Le Hunte - Elliston,43,Remote Australia,0.1755963,Good,Good,0
406011132,Le Hunte - Elliston,44,Very Remote Australia,0.8244037,Acceptable,Good,0
406011133,Port Lincoln,43,Remote Australia,1,Good,Good,0
406011134,West Coast (SA),43,Remote Australia,0.2610892,Good,Good,0
406011134,West Coast (SA),44,Very Remote Australia,0.7389108,Acceptable,Good,0
406011135,Western,44,Very Remote Australia,1,Acceptable,Good,0
406011136,Whyalla,42,Outer Regional Australia,1,Good,Good,0
406011137,Whyalla - North,42,Outer Regional Australia,1,Good,Good,0
406021138,APY Lands,44,Very Remote Australia,1,Acceptable,Good,0
406021139,Coober Pedy,44,Very Remote Australia,1,Acceptable,Good,0
406021140,Quorn - Lake Gilles,42,Outer Regional Australia,0.9204383,Good,Good,0
406021140,Quorn - Lake Gilles,43,Remote Australia,0.0795617,Good,Good,0
406021141,Outback,43,Remote Australia,0.1974186,Good,Good,0
406021141,Outback,44,Very Remote Australia,0.8025814,Acceptable,Good,0
406021142,Port Augusta,42,Outer Regional Australia,1,Good,Good,0
406021143,Roxby Downs,43,Remote Australia,1,Good,Good,0
407011144,Goolwa - Port Elliot,41,Inner Regional Australia,1,Good,Good,0
407011145,Kangaroo Island,,,6.94E-05,Acceptable,Good,4
407011145,Kangaroo Island,43,Remote Australia,0.9999306,Good,Good,0
407011146,Strathalbyn,41,Inner Regional Australia,1,Good,Good,0
407011147,Strathalbyn Surrounds,41,Inner Regional Australia,1,Good,Good,0
407011148,Victor Harbor,41,Inner Regional Australia,1,Good,Good,0
407011149,Yankalilla,41,Inner Regional Australia,1,Good,Good,0
407021150,Grant,42,Outer Regional Australia,1,Good,Good,0
407021151,Kingston - Robe,42,Outer Regional Australia,0.9413721,Good,Good,0
407021151,Kingston - Robe,43,Remote Australia,0.0586279,Good,Good,0
407021152,Millicent,42,Outer Regional Australia,1,Good,Good,0
407021154,Naracoorte,42,Outer Regional Australia,1,Good,Good,0
407021155,Naracoorte Surrounds,42,Outer Regional Australia,1,Good,Good,0
407021156,Penola,42,Outer Regional Australia,1,Good,Good,0
407021157,Tatiara,42,Outer Regional Australia,0.9158189,Good,Good,0
407021157,Tatiara,43,Remote Australia,0.0841811,Good,Good,0
407021158,Wattle Range,42,Outer Regional Australia,1,Good,Good,0
407021173,Mount Gambier - East,41,Inner Regional Australia,0.9197631,Good,Good,0
407021173,Mount Gambier - East,42,Outer Regional Australia,0.0802369,Good,Good,0
407021174,Mount Gambier - West,41,Inner Regional Australia,0.8863857,Good,Good,0
407021174,Mount Gambier - West,42,Outer Regional Australia,0.1136143,Good,Good,0
407031159,Barmera,42,Outer Regional Australia,1,Good,Good,0
407031160,Berri,42,Outer Regional Australia,1,Good,Good,0
407031161,Karoonda - Lameroo,42,Outer Regional Australia,0.3807379,Good,Good,0
407031161,Karoonda - Lameroo,43,Remote Australia,0.6192621,Good,Good,0
407031162,Loxton,42,Outer Regional Australia,1,Good,Good,0
407031163,Loxton Surrounds,42,Outer Regional Australia,1,Good,Good,0
407031164,Mannum,41,Inner Regional Australia,0.8751456,Good,Good,0
407031164,Mannum,42,Outer Regional Australia,0.1248544,Good,Good,0
407031165,Murray Bridge,41,Inner Regional Australia,1,Good,Good,0
407031166,Murray Bridge Surrounds,41,Inner Regional Australia,1,Good,Good,0
407031167,Renmark,42,Outer Regional Australia,1,Good,Good,0
407031168,Renmark Surrounds,42,Outer Regional Australia,1,Good,Good,0
407031169,The Coorong,41,Inner Regional Australia,0.3804572,Good,Good,0
407031169,The Coorong,42,Outer Regional Australia,0.6195428,Good,Good,0
407031170,Waikerie,41,Inner Regional Australia,0.1088958,Good,Good,0
407031170,Waikerie,42,Outer Regional Australia,0.8911042,Good,Good,0
497979799,Migratory - Offshore - Shipping (SA),45,Migratory - Offshore - Shipping (SA),1,Good,Good,0
499999499,No usual address (SA),49,No usual address (SA),1,Good,Good,0
501011001,Augusta,51,Inner Regional Australia,0.9342342,Good,Good,0
501011001,Augusta,52,Outer Regional Australia,0.0657658,Good,Good,0
501011003,Busselton Surrounds,51,Inner Regional Australia,1,Good,Good,0
501011004,Margaret River,51,Inner Regional Australia,1,Good,Good,0
501011293,Busselton - East,51,Inner Regional Australia,1,Good,Good,0
501011294,Busselton - West,51,Inner Regional Australia,1,Good,Good,0
501021005,Australind - Leschenault,51,Inner Regional Australia,1,Good,Good,0
501021007,Capel,51,Inner Regional Australia,1,Good,Good,0
501021008,College Grove - Carey Park,51,Inner Regional Australia,1,Good,Good,0
501021009,Collie,51,Inner Regional Australia,1,Good,Good,0
501021010,Dardanup,51,Inner Regional Australia,1,Good,Good,0
501021011,Davenport,51,Inner Regional Australia,1,Good,Good,0
501021012,Eaton - Pelican Point,51,Inner Regional Australia,1,Good,Good,0
501021014,Harvey,51,Inner Regional Australia,1,Good,Good,0
501021015,East Bunbury - Glen Iris,51,Inner Regional Australia,1,Good,Good,0
501021016,Waroona,51,Inner Regional Australia,1,Good,Good,0
501021251,Dalyellup,51,Inner Regional Australia,1,Good,Good,0
501021252,Gelorup - Stratham,51,Inner Regional Australia,1,Good,Good,0
501021253,South Bunbury - Bunbury,51,Inner Regional Australia,1,Good,Good,0
501021254,Withers - Usher,51,Inner Regional Australia,1,Good,Good,0
501031017,Bridgetown - Boyup Brook,51,Inner Regional Australia,0.3472205,Good,Good,0
501031017,Bridgetown - Boyup Brook,52,Outer Regional Australia,0.6527795,Good,Good,0
501031018,Donnybrook - Balingup,51,Inner Regional Australia,1,Good,Good,0
501031019,Manjimup,52,Outer Regional Australia,1,Good,Good,0
501031020,Pemberton,52,Outer Regional Australia,1,Good,Good,0
502011021,Dawesville - Bouvard,50,Major Cities of Australia,0.9477192,Good,Good,0
502011021,Dawesville - Bouvard,51,Inner Regional Australia,0.0522808,Good,Good,0
502011022,Falcon - Wannanup,50,Major Cities of Australia,1,Good,Good,0
502011023,Greenfields,50,Major Cities of Australia,1,Good,Good,0
502011024,Halls Head - Erskine,50,Major Cities of Australia,1,Good,Good,0
502011025,Mandurah,50,Major Cities of Australia,1,Good,Good,0
502011026,Mandurah - East,50,Major Cities of Australia,1,Good,Good,0
502011027,Mandurah - North,50,Major Cities of Australia,1,Good,Good,0
502011028,Mandurah - South,50,Major Cities of Australia,1,Good,Good,0
502011029,Pinjarra,50,Major Cities of Australia,0.6574169,Good,Good,0
502011029,Pinjarra,51,Inner Regional Australia,0.3425831,Good,Good,0
503011030,City Beach,50,Major Cities of Australia,1,Good,Good,0
503011031,Claremont (WA),50,Major Cities of Australia,1,Good,Good,0
503011032,Cottesloe,50,Major Cities of Australia,1,Good,Good,0
503011033,Floreat,50,Major Cities of Australia,1,Good,Good,0
503011034,Mosman Park - Peppermint Grove,50,Major Cities of Australia,1,Good,Good,0
503011035,Nedlands - Dalkeith - Crawley,50,Major Cities of Australia,1,Good,Good,0
503011036,Swanbourne - Mount Claremont,50,Major Cities of Australia,1,Good,Good,0
503021037,Kings Park (WA),50,Major Cities of Australia,1,Good,Good,0
503021038,Mount Hawthorn - Leederville,50,Major Cities of Australia,1,Good,Good,0
503021039,Mount Lawley - Inglewood,50,Major Cities of Australia,1,Good,Good,0
503021040,North Perth,50,Major Cities of Australia,1,Good,Good,0
503021042,Subiaco - Shenton Park,50,Major Cities of Australia,1,Good,Good,0
503021043,Wembley - West Leederville - Glendalough,50,Major Cities of Australia,1,Good,Good,0
503021295,East Perth,50,Major Cities of Australia,1,Good,Good,0
503021296,Perth (North) - Highgate,50,Major Cities of Australia,1,Good,Good,0
503021297,Perth (West) - Northbridge,,,4.80E-05,Acceptable,Good,4
503021297,Perth (West) - Northbridge,50,Major Cities of Australia,0.999952,Good,Good,0
504011044,Bassendean - Eden Hill - Ashfield,50,Major Cities of Australia,1,Good,Good,0
504011045,Bayswater - Embleton - Bedford,50,Major Cities of Australia,1,Good,Good,0
504011046,Maylands,50,Major Cities of Australia,1,Good,Good,0
504011047,Morley,50,Major Cities of Australia,1,Good,Good,0
504011048,Noranda,50,Major Cities of Australia,1,Good,Good,0
504021049,Chidlow,51,Inner Regional Australia,1,Good,Good,0
504021050,Glen Forrest - Darlington,50,Major Cities of Australia,1,Good,Good,0
504021051,Helena Valley - Koongamia,50,Major Cities of Australia,1,Good,Good,0
504021052,Malmalling - Reservoir,51,Inner Regional Australia,1,Good,Good,0
504021053,Mundaring,50,Major Cities of Australia,1,Good,Good,0
504021054,Swan View - Greenmount - Midvale,50,Major Cities of Australia,1,Good,Good,0
504031055,Avon Valley National Park,51,Inner Regional Australia,1,Good,Good,0
504031056,Ballajura,50,Major Cities of Australia,1,Good,Good,0
504031057,Beechboro,50,Major Cities of Australia,1,Good,Good,0
504031058,Bullsbrook,50,Major Cities of Australia,0.0720723,Good,Good,0
504031058,Bullsbrook,51,Inner Regional Australia,0.9279277,Good,Good,0
504031060,Gidgegannup,50,Major Cities of Australia,0.2030357,Good,Good,0
504031060,Gidgegannup,51,Inner Regional Australia,0.7969643,Good,Good,0
504031061,Hazelmere - Guildford,50,Major Cities of Australia,1,Good,Good,0
504031062,Lockridge - Kiara,50,Major Cities of Australia,1,Good,Good,0
504031063,Malaga,50,Major Cities of Australia,1,Good,Good,0
504031064,Melaleuca - Lexia,50,Major Cities of Australia,1,Good,Good,0
504031065,Middle Swan - Herne Hill,50,Major Cities of Australia,1,Good,Good,0
504031066,Midland - Guildford,50,Major Cities of Australia,1,Good,Good,0
504031067,Stratton - Jane Brook,50,Major Cities of Australia,1,Good,Good,0
504031068,The Vines,50,Major Cities of Australia,0.9178535,Good,Good,0
504031068,The Vines,51,Inner Regional Australia,0.0821465,Good,Good,0
504031069,Walyunga National Park,51,Inner Regional Australia,1,Good,Good,0
504031298,Aveley,50,Major Cities of Australia,1,Good,Good,0
504031299,Brabham - Henley Brook,50,Major Cities of Australia,1,Good,Good,0
504031300,Ellenbrook,50,Major Cities of Australia,1,Good,Good,0
505011070,Craigie - Beldon,50,Major Cities of Australia,1,Good,Good,0
505011071,Currambine - Kinross,50,Major Cities of Australia,1,Good,Good,0
505011072,Duncraig,50,Major Cities of Australia,1,Good,Good,0
505011073,Greenwood - Warwick,50,Major Cities of Australia,1,Good,Good,0
505011074,Heathridge - Connolly,50,Major Cities of Australia,1,Good,Good,0
505011075,Hillarys,50,Major Cities of Australia,1,Good,Good,0
505011076,Iluka - Burns Beach,50,Major Cities of Australia,1,Good,Good,0
505011077,Joondalup - Edgewater,50,Major Cities of Australia,1,Good,Good,0
505011078,Kingsley,50,Major Cities of Australia,1,Good,Good,0
505011079,Mullaloo - Kallaroo,50,Major Cities of Australia,1,Good,Good,0
505011080,Ocean Reef,50,Major Cities of Australia,1,Good,Good,0
505011081,Padbury,50,Major Cities of Australia,1,Good,Good,0
505011082,Sorrento - Marmion,50,Major Cities of Australia,1,Good,Good,0
505011083,Woodvale,50,Major Cities of Australia,1,Good,Good,0
505021084,Balcatta - Hamersley,50,Major Cities of Australia,1,Good,Good,0
505021085,Balga - Mirrabooka,50,Major Cities of Australia,1,Good,Good,0
505021087,Herdsman,50,Major Cities of Australia,1,Good,Good,0
505021088,Innaloo - Doubleview,50,Major Cities of Australia,1,Good,Good,0
505021089,Karrinyup - Gwelup - Carine,50,Major Cities of Australia,1,Good,Good,0
505021090,Nollamara - Westminster,50,Major Cities of Australia,1,Good,Good,0
505021091,Osborne Park Industrial,50,Major Cities of Australia,1,Good,Good,0
505021092,Scarborough,50,Major Cities of Australia,1,Good,Good,0
505021093,Stirling - Osborne Park,50,Major Cities of Australia,1,Good,Good,0
505021094,Trigg - North Beach - Watermans Bay,50,Major Cities of Australia,1,Good,Good,0
505021095,Tuart Hill - Joondanna,50,Major Cities of Australia,1,Good,Good,0
505021096,Wembley Downs - Churchlands - Woodlands,50,Major Cities of Australia,1,Good,Good,0
505021097,Yokine - Coolbinia - Menora,50,Major Cities of Australia,1,Good,Good,0
505021301,Dianella - North,50,Major Cities of Australia,1,Good,Good,0
505021302,Dianella - South,50,Major Cities of Australia,1,Good,Good,0
505031098,Alexander Heights - Koondoola,50,Major Cities of Australia,1,Good,Good,0
505031099,Butler - Merriwa - Ridgewood,50,Major Cities of Australia,1,Good,Good,0
505031100,Carramar,50,Major Cities of Australia,1,Good,Good,0
505031101,Clarkson,50,Major Cities of Australia,1,Good,Good,0
505031102,Girrawheen,50,Major Cities of Australia,1,Good,Good,0
505031104,Marangaroo,50,Major Cities of Australia,1,Good,Good,0
505031105,Mindarie - Quinns Rocks - Jindalee,50,Major Cities of Australia,1,Good,Good,0
505031106,Neerabup National Park,50,Major Cities of Australia,1,Good,Good,0
505031107,Tapping - Ashby - Sinagra,50,Major Cities of Australia,1,Good,Good,0
505031255,Alkimos - Eglinton,50,Major Cities of Australia,1,Good,Good,0
505031256,Carabooda - Pinjar,50,Major Cities of Australia,0.8671031,Good,Good,0
505031256,Carabooda - Pinjar,51,Inner Regional Australia,0.1328969,Good,Good,0
505031257,Two Rocks,51,Inner Regional Australia,1,Good,Good,0
505031258,Yanchep,50,Major Cities of Australia,1,Good,Good,0
505031303,Hocking - Pearsall,50,Major Cities of Australia,1,Good,Good,0
505031304,Landsdale,50,Major Cities of Australia,1,Good,Good,0
505031305,Madeley - Darch,50,Major Cities of Australia,1,Good,Good,0
505031306,Wanneroo - Sinagra,50,Major Cities of Australia,1,Good,Good,0
506011110,Armadale - Wungong - Brookdale,50,Major Cities of Australia,1,Good,Good,0
506011111,Ashendon - Lesley,51,Inner Regional Australia,1,Good,Good,0
506011112,Camillo - Champion Lakes,50,Major Cities of Australia,1,Good,Good,0
506011114,Kelmscott,50,Major Cities of Australia,1,Good,Good,0
506011115,Mount Nasura - Mount Richon - Bedfordale,50,Major Cities of Australia,1,Good,Good,0
506011116,Roleystone,50,Major Cities of Australia,0.9337516,Good,Good,0
506011116,Roleystone,51,Inner Regional Australia,0.0662484,Good,Good,0
506011117,Seville Grove,50,Major Cities of Australia,1,Good,Good,0
506011307,Harrisdale,50,Major Cities of Australia,1,Good,Good,0
506011308,Piara Waters - Forrestdale,50,Major Cities of Australia,1,Good,Good,0
506021118,Belmont - Ascot - Redcliffe,50,Major Cities of Australia,1,Good,Good,0
506021119,East Victoria Park - Carlisle,50,Major Cities of Australia,1,Good,Good,0
506021120,Kewdale Commercial,50,Major Cities of Australia,1,Good,Good,0
506021121,Perth Airport,50,Major Cities of Australia,1,Good,Good,0
506021123,Victoria Park - Lathlain - Burswood,50,Major Cities of Australia,1,Good,Good,0
506021309,Cloverdale,50,Major Cities of Australia,1,Good,Good,0
506021310,Kewdale,50,Major Cities of Australia,1,Good,Good,0
506021311,Rivervale,50,Major Cities of Australia,1,Good,Good,0
506031124,Bentley - Wilson - St James,50,Major Cities of Australia,1,Good,Good,0
506031125,Canning Vale - West,50,Major Cities of Australia,1,Good,Good,0
506031126,Canning Vale Commercial,50,Major Cities of Australia,1,Good,Good,0
506031127,Cannington - Queens Park,50,Major Cities of Australia,1,Good,Good,0
506031128,Parkwood - Ferndale - Lynwood,50,Major Cities of Australia,1,Good,Good,0
506031129,Riverton - Shelley - Rossmoyne,50,Major Cities of Australia,1,Good,Good,0
506031130,Welshpool,50,Major Cities of Australia,1,Good,Good,0
506031131,Willetton,50,Major Cities of Australia,1,Good,Good,0
506041132,Beckenham - Kenwick - Langford,50,Major Cities of Australia,1,Good,Good,0
506041133,Canning Vale - East,50,Major Cities of Australia,1,Good,Good,0
506041134,Gosnells,50,Major Cities of Australia,1,Good,Good,0
506041135,Huntingdale - Southern River,50,Major Cities of Australia,1,Good,Good,0
506041136,Maddington - Orange Grove - Martin,50,Major Cities of Australia,1,Good,Good,0
506041137,Thornlie,50,Major Cities of Australia,1,Good,Good,0
506051138,Forrestfield - Wattle Grove,50,Major Cities of Australia,1,Good,Good,0
506051139,High Wycombe,50,Major Cities of Australia,1,Good,Good,0
506051140,Kalamunda - Maida Vale - Gooseberry Hill,50,Major Cities of Australia,1,Good,Good,0
506051141,Lesmurdie - Bickley - Carmel,50,Major Cities of Australia,0.9486432,Good,Good,0
506051141,Lesmurdie - Bickley - Carmel,51,Inner Regional Australia,0.0513568,Good,Good,0
506061142,Byford,50,Major Cities of Australia,1,Good,Good,0
506061143,Mundijong,50,Major Cities of Australia,0.8013003,Good,Good,0
506061143,Mundijong,51,Inner Regional Australia,0.1986997,Good,Good,0
506061144,Serpentine - Jarrahdale,51,Inner Regional Australia,1,Good,Good,0
506071145,Como,50,Major Cities of Australia,1,Good,Good,0
506071146,Manning - Waterford,50,Major Cities of Australia,1,Good,Good,0
506071147,South Perth - Kensington,50,Major Cities of Australia,1,Good,Good,0
507011148,Banjup,50,Major Cities of Australia,1,Good,Good,0
507011150,Bibra Industrial,50,Major Cities of Australia,1,Good,Good,0
507011151,Bibra Lake,50,Major Cities of Australia,1,Good,Good,0
507011152,Coogee,50,Major Cities of Australia,1,Good,Good,0
507011153,Coolbellup,50,Major Cities of Australia,1,Good,Good,0
507011154,Hamilton Hill,50,Major Cities of Australia,1,Good,Good,0
507011155,Henderson,50,Major Cities of Australia,1,Good,Good,0
507011158,North Coogee,50,Major Cities of Australia,1,Good,Good,0
507011159,South Lake - Cockburn Central,50,Major Cities of Australia,1,Good,Good,0
507011160,Spearwood,50,Major Cities of Australia,1,Good,Good,0
507011161,Success - Hammond Park,50,Major Cities of Australia,1,Good,Good,0
507011163,Yangebup,50,Major Cities of Australia,1,Good,Good,0
507011259,Beeliar - Wattleup,50,Major Cities of Australia,1,Good,Good,0
507011260,Jandakot,50,Major Cities of Australia,1,Good,Good,0
507021164,East Fremantle,50,Major Cities of Australia,1,Good,Good,0
507021165,Fremantle,50,Major Cities of Australia,0.9900859,Good,Good,0
507021165,Fremantle,53,Remote Australia,0.0099141,Good,Good,1
507021166,Fremantle - South,50,Major Cities of Australia,1,Good,Good,0
507021167,O'Connor (WA),50,Major Cities of Australia,1,Good,Good,0
507031169,Wellard (West) - Bertram,50,Major Cities of Australia,1,Good,Good,0
507031170,Calista,50,Major Cities of Australia,1,Good,Good,0
507031172,Hope Valley - Postans,50,Major Cities of Australia,1,Good,Good,0
507031173,Kwinana Industrial,50,Major Cities of Australia,1,Good,Good,0
507031174,Parmelia - Orelia,50,Major Cities of Australia,1,Good,Good,0
507031261,Casuarina - Wandi,50,Major Cities of Australia,1,Good,Good,0
507041175,Applecross - Ardross,50,Major Cities of Australia,1,Good,Good,0
507041176,Bateman,50,Major Cities of Australia,1,Good,Good,0
507041177,Bicton - Palmyra,50,Major Cities of Australia,1,Good,Good,0
507041178,Booragoon,50,Major Cities of Australia,1,Good,Good,0
507041179,Bull Creek,50,Major Cities of Australia,1,Good,Good,0
507041180,Leeming,50,Major Cities of Australia,1,Good,Good,0
507041181,Melville,50,Major Cities of Australia,1,Good,Good,0
507041182,Murdoch - Kardinya,50,Major Cities of Australia,1,Good,Good,0
507041183,Willagee,50,Major Cities of Australia,1,Good,Good,0
507041184,Winthrop,50,Major Cities of Australia,1,Good,Good,0
507051186,Cooloongup,50,Major Cities of Australia,1,Good,Good,0
507051187,Port Kennedy,50,Major Cities of Australia,1,Good,Good,0
507051188,Rockingham,50,Major Cities of Australia,0.9530287,Good,Good,0
507051188,Rockingham,51,Inner Regional Australia,0.0469713,Good,Good,0
507051189,Rockingham Lakes,50,Major Cities of Australia,1,Good,Good,0
507051190,Safety Bay - Shoalwater,50,Major Cities of Australia,1,Good,Good,0
507051191,Singleton - Golden Bay - Secret Harbour,50,Major Cities of Australia,1,Good,Good,0
507051192,Waikiki,50,Major Cities of Australia,1,Good,Good,0
507051193,Warnbro,50,Major Cities of Australia,1,Good,Good,0
507051312,Baldivis - North,50,Major Cities of Australia,0.9674162,Good,Good,0
507051312,Baldivis - North,51,Inner Regional Australia,0.0325838,Good,Good,0
507051313,Baldivis - South,50,Major Cities of Australia,0.9999996,Good,Good,0
507051313,Baldivis - South,51,Inner Regional Australia,4.00E-07,Good,Good,1
507051314,Karnup,50,Major Cities of Australia,1,Good,Good,0
509011225,Albany,52,Outer Regional Australia,1,Good,Good,0
509011226,Albany Surrounds,52,Outer Regional Australia,0.9569192,Good,Good,0
509011226,Albany Surrounds,53,Remote Australia,0.0430808,Good,Good,0
509011227,Bayonet Head - Lower King,52,Outer Regional Australia,1,Good,Good,0
509011228,Denmark,52,Outer Regional Australia,1,Good,Good,0
509011229,Gnowangerup,53,Remote Australia,1,Good,Good,0
509011230,Katanning,52,Outer Regional Australia,1,Good,Good,0
509011231,Kojonup,52,Outer Regional Australia,1,Good,Good,0
509011232,Little Grove - Elleker,52,Outer Regional Australia,1,Good,Good,0
509011233,McKail - Willyung,52,Outer Regional Australia,1,Good,Good,0
509011234,Plantagenet,52,Outer Regional Australia,1,Good,Good,0
509011235,Stirling Range National Park,52,Outer Regional Australia,1,Good,Good,0
509021236,Chittering,51,Inner Regional Australia,0.8774625,Good,Good,0
509021236,Chittering,52,Outer Regional Australia,0.1225375,Good,Good,0
509021237,Cunderdin,52,Outer Regional Australia,1,Good,Good,0
509021238,Dowerin,52,Outer Regional Australia,0.8363979,Good,Good,0
509021238,Dowerin,53,Remote Australia,0.1636021,Good,Good,0
509021239,Gingin - Dandaragan,51,Inner Regional Australia,0.3848385,Good,Good,0
509021239,Gingin - Dandaragan,52,Outer Regional Australia,0.6151615,Good,Good,0
509021240,Merredin,52,Outer Regional Australia,0.5261383,Good,Good,0
509021240,Merredin,53,Remote Australia,0.4738617,Good,Good,0
509021241,Moora,52,Outer Regional Australia,0.6933843,Good,Good,0
509021241,Moora,53,Remote Australia,0.3066157,Good,Good,0
509021242,Mukinbudin,53,Remote Australia,1,Good,Good,0
509021243,Northam,51,Inner Regional Australia,1,Good,Good,0
509021244,Toodyay,51,Inner Regional Australia,0.9287807,Good,Good,0
509021244,Toodyay,52,Outer Regional Australia,0.0712193,Good,Good,0
509021245,York - Beverley,51,Inner Regional Australia,0.672755,Good,Good,0
509021245,York - Beverley,52,Outer Regional Australia,0.327245,Good,Good,0
509031246,Brookton,52,Outer Regional Australia,0.7159183,Good,Good,0
509031246,Brookton,53,Remote Australia,0.2840817,Good,Good,0
509031247,Kulin,52,Outer Regional Australia,0.1182137,Good,Good,0
509031247,Kulin,53,Remote Australia,0.7631053,Good,Good,0
509031247,Kulin,54,Very Remote Australia,0.118681,Good,Good,0
509031248,Murray,51,Inner Regional Australia,0.8331053,Good,Good,0
509031248,Murray,52,Outer Regional Australia,0.1668947,Good,Good,0
509031249,Narrogin,52,Outer Regional Australia,1,Good,Good,0
509031250,Wagin,52,Outer Regional Australia,1,Good,Good,0
510011262,Broome,53,Remote Australia,1,Good,Good,0
510011263,Derby - West Kimberley,54,Very Remote Australia,1,Good,Good,0
510011264,Halls Creek,54,Very Remote Australia,1,Good,Good,0
510011265,Kununurra,54,Very Remote Australia,1,Good,Good,0
510011266,Roebuck,53,Remote Australia,0.1543165,Good,Good,0
510011266,Roebuck,54,Very Remote Australia,0.8456835,Good,Good,0
510021267,East Pilbara,54,Very Remote Australia,1,Good,Good,0
510021268,Newman,54,Very Remote Australia,1,Good,Good,0
510021269,Port Hedland,53,Remote Australia,1,Good,Good,0
510021270,South Hedland,53,Remote Australia,1,Good,Good,0
510031271,Ashburton (WA),54,Very Remote Australia,1,Good,Good,0
510031272,Karratha,53,Remote Australia,1,Good,Good,0
510031273,Roebourne,53,Remote Australia,0.8747828,Good,Good,0
510031273,Roebourne,54,Very Remote Australia,0.1252172,Good,Good,0
511011274,Esperance,53,Remote Australia,1,Good,Good,0
511011275,Esperance Surrounds,53,Remote Australia,0.3764158,Good,Good,0
511011275,Esperance Surrounds,54,Very Remote Australia,0.6235842,Good,Good,0
511021276,Carnarvon,,,0.000403,Acceptable,Good,4
511021276,Carnarvon,54,Very Remote Australia,0.999597,Good,Good,0
511021277,Exmouth,54,Very Remote Australia,1,Good,Good,0
511031278,Boulder,52,Outer Regional Australia,1,Good,Good,0
511031279,Kalgoorlie,52,Outer Regional Australia,1,Good,Good,0
511031280,Kalgoorlie - North,52,Outer Regional Australia,1,Good,Good,0
511031281,Kalgoorlie Airport,52,Outer Regional Australia,1,Good,Good,0
511031282,Kambalda - Coolgardie - Norseman,52,Outer Regional Australia,0.5581989,Good,Good,0
511031282,Kambalda - Coolgardie - Norseman,54,Very Remote Australia,0.4418011,Good,Good,0
511031283,Leinster - Leonora,54,Very Remote Australia,1,Good,Good,0
511031284,Trafalgar (WA),52,Outer Regional Australia,1,Good,Good,0
511041285,Geraldton,52,Outer Regional Australia,1,Good,Good,0
511041286,Geraldton - East,52,Outer Regional Australia,1,Good,Good,0
511041287,Geraldton - North,52,Outer Regional Australia,1,Good,Good,0
511041288,Geraldton - South,52,Outer Regional Australia,1,Good,Good,0
511041289,Irwin,52,Outer Regional Australia,1,Good,Good,0
511041290,Meekatharra,54,Very Remote Australia,1,Good,Good,0
511041291,Morawa,52,Outer Regional Australia,0.270576,Good,Good,0
511041291,Morawa,53,Remote Australia,0.729424,Good,Good,0
511041292,Northampton - Mullewa - Greenough,52,Outer Regional Australia,0.5139225,Good,Good,0
511041292,Northampton - Mullewa - Greenough,53,Remote Australia,0.4859195,Good,Good,0
511041292,Northampton - Mullewa - Greenough,54,Very Remote Australia,0.000158,Good,Good,1
597979799,Migratory - Offshore - Shipping (WA),55,Migratory - Offshore - Shipping (WA),1,Good,Good,0
599999499,No usual address (WA),59,No usual address (WA),1,Good,Good,0
601011001,Bridgewater - Gagebrook,61,Inner Regional Australia,1,Good,Good,0
601011002,Brighton - Pontville,61,Inner Regional Australia,1,Good,Good,0
601011003,Old Beach - Otago,61,Inner Regional Australia,1,Good,Good,0
601021004,Bellerive - Rosny,61,Inner Regional Australia,1,Good,Good,0
601021005,Cambridge,61,Inner Regional Australia,1,Good,Good,0
601021006,Geilston Bay - Risdon,61,Inner Regional Australia,1,Good,Good,0
