SA2_CODE_2021,SA2_NAME_2021,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
212041565,Keysborough - North,222,Hotham,0.8089812,Good,Good,0
212041565,Keysborough - North,224,Isaacs,0.1910188,Good,Good,0
212041566,Keysborough - South,224,Isaacs,1,Good,Good,0
212051319,Ashwood - Chadstone,207,Chisholm,1,Good,Good,0
212051321,Glen Waverley - East,207,Chisholm,1,Good,Good,0
212051322,Glen Waverley - West,207,Chisholm,1,Good,Good,0
212051323,Mount Waverley - North,207,Chisholm,1,Good,Good,0
212051324,Mount Waverley - South,207,Chisholm,1,Good,Good,0
212051325,Mulgrave,204,Bruce,0.2275797,Good,Good,0
212051325,Mulgrave,207,Chisholm,0.0681976,Good,Good,0
212051325,Mulgrave,222,Hotham,0.7042227,Good,Good,0
212051326,Oakleigh - Huntingdale,207,Chisholm,0.0627983,Good,Good,0
212051326,Oakleigh - Huntingdale,222,Hotham,0.9372017,Good,Good,0
212051327,Wheelers Hill,207,Chisholm,1,Good,Good,0
212051567,Clayton (North) - Notting Hill,207,Chisholm,0.6624896,Good,Good,0
212051567,Clayton (North) - Notting Hill,222,Hotham,0.3375104,Good,Good,0
212051568,Clayton - Central,222,Hotham,1,Good,Good,0
213011328,Ardeer - Albion,214,Fraser,1,Good,Good,0
213011329,Cairnlea,214,Fraser,1,Good,Good,0
213011331,Delahey,218,Gorton,1,Good,Good,0
213011332,Keilor Downs,214,Fraser,0.2463416,Good,Good,0
213011332,Keilor Downs,218,Gorton,0.7536584,Good,Good,0
213011333,Kings Park (Vic.),218,Gorton,1,Good,Good,0
213011334,St Albans - North,214,Fraser,1,Good,Good,0
213011335,St Albans - South,214,Fraser,1,Good,Good,0
213011336,Sunshine,214,Fraser,1,Good,Good,0
213011337,Sunshine North,214,Fraser,1,Good,Good,0
213011338,Sunshine West,214,Fraser,1,Good,Good,0
213011339,Sydenham,218,Gorton,1,Good,Good,0
213011340,Taylors Lakes,218,Gorton,1,Good,Good,0
213011569,Deer Park,214,Fraser,0.0159524,Good,Good,0
213011569,Deer Park,218,Gorton,0.9840476,Good,Good,0
213011570,Derrimut,214,Fraser,0.0016315,Good,Good,1
213011570,Derrimut,218,Gorton,0.9983685,Good,Good,0
213021341,Altona,215,Gellibrand,1,Good,Good,0
213021342,Altona Meadows,215,Gellibrand,1,Good,Good,0
213021343,Altona North,215,Gellibrand,1,Good,Good,0
213021344,Newport,215,Gellibrand,1,Good,Good,0
213021345,Seabrook,215,Gellibrand,1,Good,Good,0
213021346,Williamstown,215,Gellibrand,1,Good,Good,0
213031347,Braybrook,214,Fraser,1,Good,Good,0
213031348,Footscray,214,Fraser,1,Good,Good,0
213031349,Maribyrnong,214,Fraser,1,Good,Good,0
213031350,Seddon - Kingsville,214,Fraser,1,Good,Good,0
213031351,West Footscray - Tottenham,214,Fraser,1,Good,Good,0
213031352,Yarraville,214,Fraser,0.4848036,Good,Good,0
213031352,Yarraville,215,Gellibrand,0.5151964,Good,Good,0
213041353,Bacchus Marsh,219,Hawke,1,Good,Good,0
213041358,Melton West,219,Hawke,1,Good,Good,0
213041359,Rockbank - Mount Cottrell,218,Gorton,1,Good,Good,0
213041360,Taylors Hill,218,Gorton,1,Good,Good,0
213041461,Burnside,218,Gorton,1,Good,Good,0
213041462,Burnside Heights,218,Gorton,1,Good,Good,0
213041463,Caroline Springs,218,Gorton,1,Good,Good,0
213041571,Brookfield,219,Hawke,1,Good,Good,0
213041572,Cobblebank - Strathtulloh,219,Hawke,1,Good,Good,0
213041573,Eynesbury - Exford,219,Hawke,1,Good,Good,0
213041574,Fraser Rise - Plumpton,218,Gorton,0.9525789,Good,Good,0
213041574,Fraser Rise - Plumpton,219,Hawke,0.0474211,Good,Good,0
213041575,Hillside,218,Gorton,0.3768797,Good,Good,0
213041575,Hillside,219,Hawke,0.6231203,Good,Good,0
213041576,Kurunjang - Toolern Vale,219,Hawke,1,Good,Good,0
213041577,Melton,219,Hawke,1,Good,Good,0
213041578,Melton South - Weir Views,219,Hawke,1,Good,Good,0
213051361,Hoppers Crossing - North,228,Lalor,1,Good,Good,0
213051362,Hoppers Crossing - South,228,Lalor,1,Good,Good,0
213051363,Laverton,215,Gellibrand,0.4252651,Good,Good,0
213051363,Laverton,228,Lalor,0.5747349,Good,Good,0
213051368,Werribee - South,228,Lalor,1,Good,Good,0
213051464,Point Cook - East,215,Gellibrand,1,Good,Good,0
213051466,Point Cook - South,215,Gellibrand,1,Good,Good,0
213051467,Werribee - East,228,Lalor,1,Good,Good,0
213051468,Werribee - West,228,Lalor,1,Good,Good,0
213051579,Manor Lakes - Quandong,228,Lalor,1,Good,Good,0
213051580,Point Cook - North East,215,Gellibrand,1,Good,Good,0
213051581,Point Cook - North West,215,Gellibrand,1,Good,Good,0
213051582,Tarneit (West) - Mount Cottrell,228,Lalor,1,Good,Good,0
213051583,Tarneit - Central,228,Lalor,1,Good,Good,0
213051584,Tarneit - North,228,Lalor,1,Good,Good,0
213051585,Tarneit - South,228,Lalor,1,Good,Good,0
213051586,Truganina - North,215,Gellibrand,1,Good,Good,0
213051587,Truganina - South East,215,Gellibrand,0.7012072,Good,Good,0
213051587,Truganina - South East,228,Lalor,0.2987928,Good,Good,0
213051588,Truganina - South West,215,Gellibrand,0.6498178,Good,Good,0
213051588,Truganina - South West,228,Lalor,0.3501822,Good,Good,0
213051589,Wyndham Vale - North,228,Lalor,1,Good,Good,0
213051590,Wyndham Vale - South,228,Lalor,1,Good,Good,0
214011370,Carrum Downs,212,Dunkley,1,Good,Good,0
214011371,Frankston,212,Dunkley,1,Good,Good,0
214011372,Frankston North,212,Dunkley,1,Good,Good,0
214011373,Frankston South,212,Dunkley,1,Good,Good,0
214011374,Langwarrin,212,Dunkley,1,Good,Good,0
214011375,Seaford (Vic.),212,Dunkley,1,Good,Good,0
214011376,Skye - Sandhurst,212,Dunkley,1,Good,Good,0
214021377,Dromana,213,Flinders,1,Good,Good,0
214021378,Flinders,213,Flinders,1,Good,Good,0
214021379,Hastings - Somers,213,Flinders,1,Good,Good,0
214021381,Mount Eliza,212,Dunkley,1,Good,Good,0
214021382,Mount Martha,213,Flinders,1,Good,Good,0
214021383,Point Nepean,213,Flinders,1,Good,Good,0
214021384,Rosebud - McCrae,213,Flinders,1,Good,Good,0
214021385,Somerville,213,Flinders,1,Good,Good,0
214021591,Mornington - East,213,Flinders,1,Good,Good,0
214021592,Mornington - West,213,Flinders,1,Good,Good,0
215011386,Ararat,238,Wannon,1,Good,Good,0
215011387,Ararat Surrounds,238,Wannon,1,Good,Good,0
215011388,Horsham,230,Mallee,1,Good,Good,0
215011389,Horsham Surrounds,230,Mallee,1,Good,Good,0
215011390,Nhill Region,230,Mallee,1,Good,Good,0
215011391,St Arnaud,230,Mallee,1,Good,Good,0
215011392,Stawell,230,Mallee,1,Good,Good,0
215011393,West Wimmera,230,Mallee,1,Good,Good,0
215011394,Yarriambiack,230,Mallee,1,Good,Good,0
215021395,Irymple,230,Mallee,1,Good,Good,0
215021396,Merbein,230,Mallee,1,Good,Good,0
215021398,Mildura Surrounds,230,Mallee,1,Good,Good,0
215021399,Red Cliffs,230,Mallee,1,Good,Good,0
215021469,Mildura - North,230,Mallee,1,Good,Good,0
215021470,Mildura - South,230,Mallee,1,Good,Good,0
215031400,Buloke,230,Mallee,1,Good,Good,0
215031401,Gannawarra,230,Mallee,1,Good,Good,0
215031402,Kerang,230,Mallee,1,Good,Good,0
215031403,Robinvale,230,Mallee,1,Good,Good,0
215031404,Swan Hill,230,Mallee,1,Good,Good,0
215031405,Swan Hill Surrounds,230,Mallee,1,Good,Good,0
216011406,Echuca,236,Nicholls,1,Good,Good,0
216011407,Kyabram,236,Nicholls,1,Good,Good,0
216011408,Lockington - Gunbower,236,Nicholls,1,Good,Good,0
216011409,Rochester,236,Nicholls,1,Good,Good,0
216011410,Rushworth,236,Nicholls,1,Good,Good,0
216021411,Cobram,236,Nicholls,1,Good,Good,0
216021412,Moira,236,Nicholls,1,Good,Good,0
216021413,Numurkah,236,Nicholls,1,Good,Good,0
216021414,Yarrawonga,236,Nicholls,1,Good,Good,0
216031415,Mooroopna,236,Nicholls,1,Good,Good,0
216031416,Shepparton - North,236,Nicholls,1,Good,Good,0
216031418,Shepparton Surrounds - East,236,Nicholls,1,Good,Good,0
216031419,Shepparton Surrounds - West,236,Nicholls,1,Good,Good,0
216031593,Kialla,236,Nicholls,1,Good,Good,0
216031594,Shepparton - South East,236,Nicholls,1,Good,Good,0
217011420,Glenelg (Vic.),238,Wannon,1,Good,Good,0
217011421,Hamilton (Vic.),238,Wannon,1,Good,Good,0
217011422,Portland,238,Wannon,1,Good,Good,0
217011423,Southern Grampians,238,Wannon,1,Good,Good,0
217031471,Camperdown,238,Wannon,1,Good,Good,0
217031472,Colac,238,Wannon,1,Good,Good,0
217031473,Colac Surrounds,238,Wannon,1,Good,Good,0
217031474,Corangamite - North,238,Wannon,1,Good,Good,0
217031475,Corangamite - South,238,Wannon,1,Good,Good,0
217031476,Otway,238,Wannon,1,Good,Good,0
217041477,Moyne - East,238,Wannon,1,Good,Good,0
217041478,Moyne - West,238,Wannon,1,Good,Good,0
217041479,Warrnambool - North,238,Wannon,1,Good,Good,0
217041480,Warrnambool - South,238,Wannon,1,Good,Good,0
297979799,Migratory - Offshore - Shipping (Vic.),297,Migratory - Offshore - Shipping (Vic.),1,Good,Good,0
299999499,No usual address (Vic.),294,No usual address (Vic.),1,Good,Good,0
301011001,Alexandra Hills,303,Bowman,1,Good,Good,0
301011002,Belmont - Gumdale,302,Bonner,1,Good,Good,0
301011003,Birkdale,303,Bowman,1,Good,Good,0
301011004,Capalaba,303,Bowman,1,Good,Good,0
301011005,Thorneside,303,Bowman,1,Good,Good,0
301011006,Wellington Point,303,Bowman,1,Good,Good,0
301021007,Cleveland,303,Bowman,1,Good,Good,0
301021008,Ormiston,303,Bowman,1,Good,Good,0
301021009,Redland Bay,303,Bowman,1,Good,Good,0
301021011,Sheldon - Mount Cotton,303,Bowman,1,Good,Good,0
301021012,Thornlands,303,Bowman,1,Good,Good,0
301021013,Victoria Point,303,Bowman,1,Good,Good,0
301021550,North Stradbroke Island,303,Bowman,1,Good,Good,0
301021551,Southern Moreton Bay Islands,303,Bowman,1,Good,Good,0
301031014,Brisbane Port - Lytton,302,Bonner,1,Good,Good,0
301031015,Manly - Lota,302,Bonner,1,Good,Good,0
301031016,Manly West,302,Bonner,1,Good,Good,0
301031017,Murarrie,302,Bonner,0.6013838,Good,Good,0
301031017,Murarrie,313,Griffith,0.3986162,Good,Good,0
301031018,Tingalpa,302,Bonner,1,Good,Good,0
301031019,Wakerley,302,Bonner,1,Good,Good,0
301031020,Wynnum,302,Bonner,1,Good,Good,0
301031021,Wynnum West - Hemmant,302,Bonner,1,Good,Good,0
302011022,Bald Hills,326,Petrie,1,Good,Good,0
302011023,Bridgeman Downs,307,Dickson,0.4527934,Good,Good,0
302011023,Bridgeman Downs,319,Lilley,0.1422081,Good,Good,0
302011023,Bridgeman Downs,326,Petrie,0.4049986,Good,Good,0
302011024,Carseldine,326,Petrie,1,Good,Good,0
302011025,Everton Park,304,Brisbane,2.00E-06,Good,Good,1
302011025,Everton Park,319,Lilley,0.999998,Good,Good,0
302011026,McDowall,307,Dickson,0.1838568,Good,Good,0
302011026,McDowall,319,Lilley,0.8161432,Good,Good,0
302021027,Aspley,319,Lilley,0.7527533,Good,Good,0
302021027,Aspley,326,Petrie,0.2472467,Good,Good,0
302021028,Chermside,319,Lilley,1,Good,Good,0
302021029,Chermside West,319,Lilley,1,Good,Good,0
302021030,Geebung,319,Lilley,1,Good,Good,0
302021031,Kedron - Gordon Park,304,Brisbane,0.3024024,Good,Good,0
302021031,Kedron - Gordon Park,319,Lilley,0.6975976,Good,Good,0
302021032,Stafford,304,Brisbane,0.248718,Good,Good,0
302021032,Stafford,319,Lilley,0.751282,Good,Good,0
302021033,Stafford Heights,319,Lilley,1,Good,Good,0
302021034,Wavell Heights,319,Lilley,1,Good,Good,0
302031035,Boondall,319,Lilley,1,Good,Good,0
302031036,Brisbane Airport,304,Brisbane,7.80E-05,Good,Good,1
302031036,Brisbane Airport,319,Lilley,0.999922,Good,Good,0
302031037,Eagle Farm - Pinkenba,304,Brisbane,0.8784589,Good,Good,0
302031037,Eagle Farm - Pinkenba,319,Lilley,0.1215411,Good,Good,0
302031038,Northgate - Virginia,319,Lilley,1,Good,Good,0
302031039,Nudgee - Banyo,319,Lilley,1,Good,Good,0
302031040,Nundah,319,Lilley,1,Good,Good,0
302041041,Bracken Ridge,326,Petrie,1,Good,Good,0
302041042,Brighton (Qld),319,Lilley,1,Good,Good,0
302041043,Deagon,319,Lilley,1,Good,Good,0
302041044,Sandgate - Shorncliffe,319,Lilley,1,Good,Good,0
302041045,Taigum - Fitzgibbon,319,Lilley,0.5529511,Good,Good,0
302041045,Taigum - Fitzgibbon,326,Petrie,0.4470489,Good,Good,0
302041046,Zillmere,319,Lilley,1,Good,Good,0
303011047,Camp Hill,313,Griffith,1,Good,Good,0
303011048,Cannon Hill,302,Bonner,0.09407,Good,Good,0
303011048,Cannon Hill,313,Griffith,0.90593,Good,Good,0
303011049,Carina,302,Bonner,0.2988164,Good,Good,0
303011049,Carina,313,Griffith,0.7011836,Good,Good,0
303011050,Carina Heights,313,Griffith,1,Good,Good,0
303011051,Carindale,302,Bonner,1,Good,Good,0
303021052,Annerley,324,Moreton,1,Good,Good,0
303021053,Coorparoo,313,Griffith,1,Good,Good,0
303021054,Fairfield - Dutton Park,313,Griffith,0.3802873,Good,Good,0
303021054,Fairfield - Dutton Park,324,Moreton,0.6197127,Good,Good,0
303021055,Greenslopes,313,Griffith,1,Good,Good,0
303021056,Holland Park,313,Griffith,1,Good,Good,0
303021057,Holland Park West,302,Bonner,0.6186331,Good,Good,0
303021057,Holland Park West,313,Griffith,0.3813669,Good,Good,0
303021058,Woolloongabba,313,Griffith,1,Good,Good,0
303021059,Yeronga,324,Moreton,1,Good,Good,0
303031060,Eight Mile Plains,302,Bonner,0.2118788,Good,Good,0
303031060,Eight Mile Plains,324,Moreton,0.7881212,Good,Good,0
303031061,Macgregor (Qld),324,Moreton,1,Good,Good,0
303031062,Mansfield (Qld),302,Bonner,1,Good,Good,0
303031063,Mount Gravatt,302,Bonner,0.8604053,Good,Good,0
303031063,Mount Gravatt,313,Griffith,0.1395947,Good,Good,0
303031064,Rochedale - Burbank,302,Bonner,1,Good,Good,0
303031065,Upper Mount Gravatt,302,Bonner,1,Good,Good,0
303031066,Wishart,302,Bonner,1,Good,Good,0
303041067,Coopers Plains,324,Moreton,1,Good,Good,0
303041068,Moorooka,324,Moreton,1,Good,Good,0
303041069,Robertson,324,Moreton,1,Good,Good,0
303041070,Salisbury - Nathan,324,Moreton,1,Good,Good,0
303041071,Tarragindi,324,Moreton,1,Good,Good,0
303051072,Algester,327,Rankin,1,Good,Good,0
303051073,Calamvale - Stretton,327,Rankin,1,Good,Good,0
303051074,Pallara - Willawong,324,Moreton,0.1282702,Good,Good,0
303051074,Pallara - Willawong,325,Oxley,0.8717298,Good,Good,0
303051075,Parkinson - Drewvale,327,Rankin,1,Good,Good,0
303051076,Rocklea - Acacia Ridge,324,Moreton,1,Good,Good,0
303061077,Kuraby,324,Moreton,1,Good,Good,0
303061078,Runcorn,324,Moreton,1,Good,Good,0
303061079,Sunnybank,324,Moreton,1,Good,Good,0
303061080,Sunnybank Hills,324,Moreton,1,Good,Good,0
304011081,Jindalee - Mount Ommaney,325,Oxley,1,Good,Good,0
304011082,Middle Park - Jamboree Heights,325,Oxley,1,Good,Good,0
304011083,Riverhills,325,Oxley,1,Good,Good,0
304011084,Seventeen Mile Rocks - Sinnamon Park,325,Oxley,1,Good,Good,0
304011085,Westlake,325,Oxley,1,Good,Good,0
304021086,Bellbowrie - Moggill,328,Ryan,1,Good,Good,0
304021087,Brookfield - Kenmore Hills,328,Ryan,1,Good,Good,0
304021088,Chapel Hill,328,Ryan,1,Good,Good,0
304021089,Fig Tree Pocket,328,Ryan,1,Good,Good,0
304021090,Kenmore,328,Ryan,1,Good,Good,0
304021091,Pinjarra Hills - Pullenvale,328,Ryan,1,Good,Good,0
304031092,Chelmer - Graceville,324,Moreton,1,Good,Good,0
304031093,Corinda,324,Moreton,1,Good,Good,0
304031094,Indooroopilly,328,Ryan,1,Good,Good,0
304031095,Sherwood,324,Moreton,1,Good,Good,0
304031096,St Lucia,328,Ryan,1,Good,Good,0
304031097,Taringa,328,Ryan,1,Good,Good,0
304041098,Enoggera,304,Brisbane,0.3517527,Good,Good,0
304041098,Enoggera,328,Ryan,0.6482473,Good,Good,0
304041099,Enoggera Reservoir,328,Ryan,1,Good,Good,0
304041100,Keperra,328,Ryan,1,Good,Good,0
304041101,Mitchelton,307,Dickson,1.10E-06,Good,Good,1
304041101,Mitchelton,328,Ryan,0.9999989,Good,Good,0
304041102,Mount Coot-tha,328,Ryan,1,Good,Good,0
304041103,The Gap,328,Ryan,1,Good,Good,0
304041104,Upper Kedron - Ferny Grove,328,Ryan,1,Good,Good,0
305011105,Brisbane City,304,Brisbane,1,Good,Good,0
305011106,Fortitude Valley,304,Brisbane,1,Good,Good,0
305011107,Highgate Hill,313,Griffith,1,Good,Good,0
305011108,Kangaroo Point,313,Griffith,1,Good,Good,0
305011109,New Farm,304,Brisbane,1,Good,Good,0
305011110,South Brisbane,313,Griffith,1,Good,Good,0
305011111,Spring Hill,304,Brisbane,1,Good,Good,0
305011112,West End,313,Griffith,1,Good,Good,0
305021113,Balmoral,313,Griffith,1,Good,Good,0
305021114,Bulimba,313,Griffith,1,Good,Good,0
305021115,East Brisbane,313,Griffith,1,Good,Good,0
305021116,Hawthorne,313,Griffith,1,Good,Good,0
305021117,Morningside - Seven Hills,313,Griffith,1,Good,Good,0
305021118,Norman Park,313,Griffith,1,Good,Good,0
305031119,Albion,304,Brisbane,1,Good,Good,0
305031120,Alderley,304,Brisbane,1,Good,Good,0
305031121,Ascot,304,Brisbane,1,Good,Good,0
305031122,Clayfield,304,Brisbane,1,Good,Good,0
305031123,Grange,304,Brisbane,1,Good,Good,0
305031124,Hamilton (Qld),304,Brisbane,1,Good,Good,0
305031125,Hendra,304,Brisbane,1,Good,Good,0
305031126,Kelvin Grove - Herston,304,Brisbane,1,Good,Good,0
305031127,Newmarket,304,Brisbane,1,Good,Good,0
305031128,Newstead - Bowen Hills,304,Brisbane,1,Good,Good,0
305031129,Wilston,304,Brisbane,1,Good,Good,0
305031130,Windsor,304,Brisbane,1,Good,Good,0
305031131,Wooloowin - Lutwyche,304,Brisbane,1,Good,Good,0
305041132,Ashgrove,304,Brisbane,0.720429,Good,Good,0
305041132,Ashgrove,328,Ryan,0.279571,Good,Good,0
305041133,Auchenflower,328,Ryan,1,Good,Good,0
305041134,Bardon,304,Brisbane,0.2346341,Good,Good,0
305041134,Bardon,328,Ryan,0.7653659,Good,Good,0
305041135,Paddington - Milton,304,Brisbane,0.9533323,Good,Good,0
305041135,Paddington - Milton,328,Ryan,0.0466677,Good,Good,0
305041136,Red Hill (Qld),304,Brisbane,1,Good,Good,0
305041137,Toowong,328,Ryan,1,Good,Good,0
306011138,Brinsmead,318,Leichhardt,1,Good,Good,0
306011139,Clifton Beach - Kewarra Beach,318,Leichhardt,1,Good,Good,0
306011140,Freshwater - Stratford,318,Leichhardt,1,Good,Good,0
306011141,Redlynch,318,Leichhardt,1,Good,Good,0
306011142,Trinity Beach - Smithfield,318,Leichhardt,1,Good,Good,0
306011143,Yorkeys Knob - Machans Beach,318,Leichhardt,1,Good,Good,0
306021144,Bentley Park,317,Kennedy,1,Good,Good,0
306021145,Cairns City,318,Leichhardt,1,Good,Good,0
306021146,Earlville - Bayview Heights,318,Leichhardt,1,Good,Good,0
306021147,Edmonton,317,Kennedy,1,Good,Good,0
306021148,Gordonvale - Trinity,317,Kennedy,0.9979634,Good,Good,0
306021148,Gordonvale - Trinity,318,Leichhardt,0.0020366,Good,Good,1
306021149,Kanimbla - Mooroobool,318,Leichhardt,1,Good,Good,0
306021150,Lamb Range,317,Kennedy,0.0097629,Good,Good,1
306021150,Lamb Range,318,Leichhardt,0.9902371,Good,Good,0
306021151,Manoora,318,Leichhardt,1,Good,Good,0
306021152,Manunda,318,Leichhardt,1,Good,Good,0
306021153,Mount Sheridan,317,Kennedy,0.001613,Good,Good,1
306021153,Mount Sheridan,318,Leichhardt,0.998387,Good,Good,0
306021154,Westcourt - Bungalow,318,Leichhardt,1,Good,Good,0
306021155,White Rock,318,Leichhardt,1,Good,Good,0
306021156,Whitfield - Edge Hill,318,Leichhardt,1,Good,Good,0
306021157,Woree,318,Leichhardt,1,Good,Good,0
306031158,Babinda,317,Kennedy,1,Good,Good,0
306031159,Innisfail,317,Kennedy,1,Good,Good,0
306031160,Johnstone,317,Kennedy,1,Good,Good,0
306031161,Tully,317,Kennedy,1,Good,Good,0
306031162,Wooroonooran,317,Kennedy,1,Good,Good,0
306031163,Yarrabah,317,Kennedy,0.999996,Good,Good,0
306031163,Yarrabah,318,Leichhardt,4.00E-06,Good,Good,1
306041164,Daintree,318,Leichhardt,1,Good,Good,0
306041165,Port Douglas,318,Leichhardt,1,Good,Good,0
306051166,Atherton,317,Kennedy,1,Good,Good,0
306051167,Herberton,317,Kennedy,1,Good,Good,0
306051168,Kuranda,317,Kennedy,0.0416991,Good,Good,0
306051168,Kuranda,318,Leichhardt,0.9583009,Good,Good,0
306051169,Malanda - Yungaburra,317,Kennedy,1,Good,Good,0
306051170,Mareeba,317,Kennedy,1,Good,Good,0
307011171,Balonne,321,Maranoa,1,Good,Good,0
307011172,Chinchilla,321,Maranoa,1,Good,Good,0
307011173,Goondiwindi,321,Maranoa,1,Good,Good,0
307011174,Inglewood - Waggamba,321,Maranoa,1,Good,Good,0
307011175,Miles - Wandoan,321,Maranoa,1,Good,Good,0
307011176,Roma,321,Maranoa,1,Good,Good,0
307011177,Roma Surrounds,321,Maranoa,1,Good,Good,0
307011178,Tara,321,Maranoa,1,Good,Good,0
307021179,Crows Nest - Rosalie,314,Groom,0.3593038,Good,Good,0
307021179,Crows Nest - Rosalie,321,Maranoa,0.6406962,Good,Good,0
307021180,Jondaryan,314,Groom,0.9924488,Good,Good,0
307021180,Jondaryan,321,Maranoa,0.0075512,Good,Good,1
307021181,Millmerran,321,Maranoa,1,Good,Good,0
307021182,Pittsworth,314,Groom,1,Good,Good,0
307021183,Wambo,314,Groom,0.001472,Good,Good,1
307021183,Wambo,321,Maranoa,0.998528,Good,Good,0
307031184,Clifton - Greenmount,314,Groom,0.3901243,Good,Good,0
307031184,Clifton - Greenmount,321,Maranoa,0.6098757,Good,Good,0
307031185,Southern Downs - East,321,Maranoa,1,Good,Good,0
307031186,Southern Downs - West,321,Maranoa,1,Good,Good,0
307031187,Stanthorpe,321,Maranoa,1,Good,Good,0
307031188,Stanthorpe Surrounds,321,Maranoa,1,Good,Good,0
307031189,Warwick,321,Maranoa,1,Good,Good,0
308011190,Central Highlands - East,311,Flynn,1,Good,Good,0
308011191,Central Highlands - West,311,Flynn,1,Good,Good,0
308011192,Emerald,311,Flynn,1,Good,Good,0
308031205,Berserker,305,Capricornia,1,Good,Good,0
308031206,Bouldercombe,311,Flynn,1,Good,Good,0
308031207,Emu Park,305,Capricornia,1,Good,Good,0
308031208,Frenchville - Mount Archer,305,Capricornia,1,Good,Good,0
308031209,Glenlee - Rockyview,305,Capricornia,1,Good,Good,0
308031210,Gracemere,311,Flynn,1,Good,Good,0
308031211,Lakes Creek,305,Capricornia,1,Good,Good,0
308031212,Mount Morgan,311,Flynn,1,Good,Good,0
308031213,Norman Gardens,305,Capricornia,1,Good,Good,0
308031214,Park Avenue,305,Capricornia,1,Good,Good,0
308031215,Parkhurst - Kawana,305,Capricornia,1,Good,Good,0
308031216,Rockhampton - West,305,Capricornia,1,Good,Good,0
308031217,Rockhampton City,305,Capricornia,0.9692909,Good,Good,0
308031217,Rockhampton City,311,Flynn,0.0307091,Good,Good,0
308031218,Rockhampton Surrounds - East,305,Capricornia,0.9999886,Good,Good,0
308031218,Rockhampton Surrounds - East,311,Flynn,1.14E-05,Good,Good,1
308031219,Rockhampton Surrounds - North,305,Capricornia,1,Good,Good,0
308031220,Rockhampton Surrounds - West,311,Flynn,1,Good,Good,0
308031221,Shoalwater Bay,305,Capricornia,1,Good,Good,0
308031222,The Range - Allenstown,305,Capricornia,1,Good,Good,0
308031223,Yeppoon,305,Capricornia,1,Good,Good,0
308041528,Banana,311,Flynn,1,Good,Good,0
308041529,Biloela,311,Flynn,1,Good,Good,0
308051530,Agnes Water - Miriam Vale,311,Flynn,1,Good,Good,0
308051531,Boyne Island - Tannum Sands,311,Flynn,1,Good,Good,0
308051532,Callemondah,311,Flynn,1,Good,Good,0
308051533,Clinton - New Auckland,311,Flynn,1,Good,Good,0
308051534,Gladstone,311,Flynn,1,Good,Good,0
308051535,Gladstone Hinterland,311,Flynn,1,Good,Good,0
308051536,Kin Kora - Sun Valley,311,Flynn,1,Good,Good,0
308051537,South Trees,311,Flynn,1,Good,Good,0
308051538,Telina - Toolooa,311,Flynn,1,Good,Good,0
308051539,West Gladstone,311,Flynn,1,Good,Good,0
309011224,Broadbeach Waters,323,Moncrieff,1,Good,Good,0
309011225,Burleigh Heads,322,McPherson,1,Good,Good,0
309011226,Burleigh Waters,322,McPherson,1,Good,Good,0
309011227,Mermaid Beach - Broadbeach,323,Moncrieff,1,Good,Good,0
309011228,Mermaid Waters,323,Moncrieff,1,Good,Good,0
309011229,Miami,322,McPherson,0.0279659,Good,Good,0
309011229,Miami,323,Moncrieff,0.9720341,Good,Good,0
309021230,Coolangatta,322,McPherson,1,Good,Good,0
309021231,Currumbin - Tugun,322,McPherson,1,Good,Good,0
309021232,Currumbin Waters,322,McPherson,1,Good,Good,0
309021233,Elanora,322,McPherson,1,Good,Good,0
309021234,Palm Beach,322,McPherson,1,Good,Good,0
309031235,Arundel,308,Fadden,1,Good,Good,0
309031236,Biggera Waters,308,Fadden,1,Good,Good,0
309031237,Coombabah,308,Fadden,1,Good,Good,0
309031238,Labrador,308,Fadden,1,Good,Good,0
309031239,Paradise Point - Hollywell,308,Fadden,1,Good,Good,0
309031240,Runaway Bay,308,Fadden,1,Good,Good,0
309041241,Guanaba - Springbrook,330,Wright,1,Acceptable,Good,0
309041242,Tamborine - Canungra,330,Wright,1,Acceptable,Good,0
309051243,Currumbin Valley - Tallebudgera,322,McPherson,1,Good,Good,0
309051244,Mudgeeraba - Bonogin,322,McPherson,0.6884829,Good,Good,0
309051244,Mudgeeraba - Bonogin,330,Wright,0.3115171,Acceptable,Good,0
309051245,Reedy Creek - Andrews,322,McPherson,1,Good,Good,0
309061246,Carrara,323,Moncrieff,1,Good,Good,0
309061247,Highland Park,323,Moncrieff,1,Good,Good,0
309061248,Nerang - Mount Nathan,323,Moncrieff,0.7504502,Good,Good,0
309061248,Nerang - Mount Nathan,330,Wright,0.2495498,Acceptable,Good,0
309061249,Pacific Pines - Gaven,308,Fadden,0.9517198,Good,Good,0
309061249,Pacific Pines - Gaven,330,Wright,0.0482802,Acceptable,Good,0
309061250,Worongary - Tallai,330,Wright,1,Acceptable,Good,0
309071251,Coomera,308,Fadden,1,Good,Good,0
309071252,Helensvale,308,Fadden,1,Good,Good,0
309071253,Hope Island,308,Fadden,1,Good,Good,0
309071254,Jacobs Well - Alberton,308,Fadden,1,Good,Good,0
309071256,Oxenford - Maudsland,308,Fadden,0.505852,Good,Good,0
309071256,Oxenford - Maudsland,330,Wright,0.494148,Acceptable,Good,0
