LOCALITY_PID,LOCALITY_NAME,SA3_CODE_2021,SA3_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW1225,DARLINGTON POINT,11301,Griffith - Murrumbidgee (West),1,Good,Good,0
NSW1226,DARLOW,11302,Tumut - Tumbarumba,1,Good,Good,0
NSW1227,DAROOBALGIE,10302,Lachlan Valley,1,Good,Good,0
NSW1228,DARTBROOK,10604,Upper Hunter,1,Good,Good,0
NSW1229,DARUKA,11004,Tamworth - Gunnedah,1,Good,Good,0
NSW123,BACK CREEK,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1230,DAVIDSON,12203,Warringah,1,Good,Good,0
NSW1231,DAVIS CREEK,10604,Upper Hunter,1,Good,Good,0
NSW1232,DAVISTOWN,10201,Gosford,1,Good,Good,0
NSW1233,DAWES POINT,11703,Sydney Inner City,1,Good,Good,0
NSW1234,DAYSDALE,10903,Upper Murray exc. Albury,1,Good,Good,0
NSW1235,DEAN PARK,11603,Mount Druitt,1,Good,Good,0
NSW1236,DEAUVILLE,10804,Port Macquarie,1,Good,Good,0
NSW1237,DEBENHAM,10804,Port Macquarie,1,Good,Good,0
NSW1238,DEE WHY,12203,Warringah,1,Good,Good,0
NSW1239,DEEP CREEK,10401,Clarence Valley,1,Good,Good,0
NSW124,BACK CREEK,11203,Tweed Valley,1,Good,Good,0
NSW1240,DEEP CREEK,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1241,DEEP CREEK,10802,Kempsey - Nambucca,1,Good,Good,0
NSW1242,DEEPWATER,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1243,DEER VALE,10402,Coffs Harbour,1,Good,Good,0
NSW1244,DELEGATE,10103,Snowy Mountains,1,Good,Good,0
NSW1246,DELUNGRA,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1247,DENHAM COURT,12302,Campbelltown (NSW),1,Good,Good,0
NSW1248,DENHAMS BEACH,10104,South Coast,1,Good,Good,0
NSW1249,DENILIQUIN,10903,Upper Murray exc. Albury,1,Good,Good,0
NSW125,BACK CREEK,10302,Lachlan Valley,1,Good,Good,0
NSW1250,DENISTONE,12602,Ryde - Hunters Hill,1,Good,Good,0
NSW1251,DENISTONE EAST,12602,Ryde - Hunters Hill,1,Good,Good,0
NSW1252,DENISTONE WEST,12602,Ryde - Hunters Hill,1,Good,Good,0
NSW1253,DENMAN,10604,Upper Hunter,1,Good,Good,0
NSW1254,DEPOT BEACH,10104,South Coast,1,Good,Good,0
NSW1255,DERRIWONG,10302,Lachlan Valley,1,Good,Good,0
NSW1256,DEUA,10104,South Coast,1,Good,Good,0
NSW1257,DEUA RIVER VALLEY,10104,South Coast,1,Good,Good,0
NSW1258,DEVILS HOLE,10104,South Coast,1,Good,Good,0
NSW1259,DEWITT,10805,Taree - Gloucester,1,Good,Good,0
NSW126,BACK CREEK,10102,Queanbeyan,1,Good,Good,0
NSW1260,DHARRUK,11603,Mount Druitt,1,Good,Good,0
NSW1261,DHURAGOON,10903,Upper Murray exc. Albury,1,Good,Good,0
NSW1262,DIAMOND BEACH,10805,Taree - Gloucester,1,Good,Good,0
NSW1263,DIAMOND HEAD,10804,Port Macquarie,1,Good,Good,0
NSW1264,DIEHARD,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1265,DIGGERS CAMP,10401,Clarence Valley,1,Good,Good,0
NSW1266,DIGNAMS CREEK,10104,South Coast,1,Good,Good,0
NSW1267,DILKOON,10401,Clarence Valley,1,Good,Good,0
NSW1269,DILPURRA,10903,Upper Murray exc. Albury,1,Good,Good,0
NSW127,BACK FOREST,11401,Shoalhaven,1,Good,Good,0
NSW1270,DINGO FOREST,10805,Taree - Gloucester,1,Good,Good,0
NSW1271,DINOGA,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1272,DIRNASEER,11303,Wagga Wagga,1,Good,Good,0
NSW1273,DIRTY CREEK,10401,Clarence Valley,0.1471251,Good,Good,0
NSW1273,DIRTY CREEK,10402,Coffs Harbour,0.8528749,Good,Good,0
NSW1274,DOBIES BIGHT,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1275,DOCTOR GEORGE MOUNTAIN,10104,South Coast,1,Good,Good,0
NSW1276,DOCTORS GAP,10303,Lithgow - Mudgee,1,Good,Good,0
NSW1277,DOG ROCKS,10301,Bathurst,1,Good,Good,0
NSW1278,DOLANS BAY,12801,Cronulla - Miranda - Caringbah,1,Good,Good,0
NSW1279,DOLLS POINT,11904,Kogarah - Rockdale,1,Good,Good,0
NSW128,BACKMEDE,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1280,DOLLYS FLAT,10805,Taree - Gloucester,1,Good,Good,0
NSW1281,DOLPHIN POINT,11401,Shoalhaven,1,Good,Good,0
NSW1282,DOMBARTON,10701,Dapto - Port Kembla,1,Good,Good,0
NSW1283,DONALD CREEK,11001,Armidale,1,Good,Good,0
NSW1284,DONDINGALONG,10802,Kempsey - Nambucca,0.9999733,Good,Good,0
NSW1284,DONDINGALONG,10804,Port Macquarie,2.67E-05,Good,Good,1
NSW1285,DONNELLYVILLE,10802,Kempsey - Nambucca,1,Good,Good,0
NSW1286,DOON DOON,11203,Tweed Valley,1,Good,Good,0
NSW1287,DOONBAH,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1288,DOONSIDE,11601,Blacktown,1,Good,Good,0
NSW1289,DOORALONG,10202,Wyong,1,Good,Good,0
NSW129,BACKWATER,11001,Armidale,1,Good,Good,0
NSW1290,DORA CREEK,11102,Lake Macquarie - West,1,Good,Good,0
NSW1291,DORRIGO,10402,Coffs Harbour,1,Good,Good,0
NSW1292,DORRIGO MOUNTAIN,10402,Coffs Harbour,1,Good,Good,0
NSW1293,DORROUGHBY,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1294,DOUBLE BAY,11801,Eastern Suburbs - North,1,Good,Good,0
NSW1295,DOUBTFUL CREEK,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1296,DOUGLAS PARK,12303,Wollondilly,1,Good,Good,0
NSW1297,DOVER HEIGHTS,11801,Eastern Suburbs - North,1,Good,Good,0
NSW1298,DOWNSIDE,11303,Wagga Wagga,1,Good,Good,0
NSW1299,DOYALSON,10202,Wyong,1,Good,Good,0
NSW13,ABINGTON,11001,Armidale,1,Good,Good,0
NSW130,BADGERYS CREEK,12403,Penrith,0.0568492,Good,Good,0
NSW130,BADGERYS CREEK,12701,Bringelly - Green Valley,0.9431508,Good,Good,0
NSW1300,DOYALSON NORTH,10202,Wyong,1,Good,Good,0
NSW1301,DOYLES CREEK,10601,Lower Hunter,1,Good,Good,0
NSW1302,DOYLES RIVER,10804,Port Macquarie,0.2857143,Good,Good,0
NSW1302,DOYLES RIVER,11001,Armidale,0.7142857,Good,Good,0
NSW1303,DRAKE,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1304,DRAKE VILLAGE,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1305,DRILDOOL,11003,Moree - Narrabri,1,Good,Good,0
NSW1306,DRIPSTONE,10503,Dubbo,1,Good,Good,0
NSW1307,DRUMMOYNE,12001,Canada Bay,1,Good,Good,0
NSW1308,DRY CREEK,10604,Upper Hunter,1,Good,Good,0
NSW1309,DRY PLAIN,10103,Snowy Mountains,1,Good,Good,0
NSW131,BADJA,10103,Snowy Mountains,1,Good,Good,0
NSW1310,DUBBO,10503,Dubbo,1,Good,Good,0
NSW1311,DUCK CREEK,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1312,DUCKENFIELD,10602,Maitland,1,Good,Good,0
NSW1313,DUCKMALOI,10301,Bathurst,1,Good,Good,0
NSW1314,DUDLEY,11101,Lake Macquarie - East,1,Good,Good,0
NSW1315,DUFFYS FOREST,12203,Warringah,1,Good,Good,0
NSW1316,DULGUIGAN,11203,Tweed Valley,1,Good,Good,0
NSW1317,DULWICH HILL,11702,Marrickville - Sydenham - Petersham,0.0058992,Good,Good,1
NSW1317,DULWICH HILL,12003,Strathfield - Burwood - Ashfield,0.9941008,Good,Good,0
NSW1318,DUM DUM,11203,Tweed Valley,1,Good,Good,0
NSW1319,DUMARESQ,11001,Armidale,1,Good,Good,0
NSW132,BAERAMI,10604,Upper Hunter,1,Good,Good,0
NSW1320,DUMARESQ ISLAND,10805,Taree - Gloucester,1,Good,Good,0
NSW1321,DUMBUDGERY,10401,Clarence Valley,1,Good,Good,0
NSW1322,DUNBIBLE,11203,Tweed Valley,1,Good,Good,0
NSW1323,DUNBOGAN,10804,Port Macquarie,1,Good,Good,0
NSW1324,DUNCANS CREEK,11004,Tamworth - Gunnedah,1,Good,Good,0
NSW1325,DUNDAS,12502,Carlingford,1,Good,Good,0
NSW1326,DUNDAS VALLEY,12502,Carlingford,1,Good,Good,0
NSW1327,DUNDEE,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1329,DUNDURRABIN,10402,Coffs Harbour,1,Good,Good,0
NSW133,BAERAMI CREEK,10604,Upper Hunter,1,Good,Good,0
NSW1330,DUNEDOO,10303,Lithgow - Mudgee,1,Good,Good,0
NSW1331,DUNGARUBBA,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1333,DUNGAY,11203,Tweed Valley,1,Good,Good,0
NSW1334,DUNGEREE,10303,Lithgow - Mudgee,1,Good,Good,0
NSW1335,DUNGOG,10601,Lower Hunter,1,Good,Good,0
NSW1336,DUNGOWAN,11004,Tamworth - Gunnedah,1,Good,Good,0
NSW1337,DUNKELD,10301,Bathurst,1,Good,Good,0
NSW1338,DUNMORE,10703,Kiama - Shellharbour,1,Good,Good,0
NSW1339,DUNOLLY,10601,Lower Hunter,1,Good,Good,0
NSW134,BAGNOO,10804,Port Macquarie,1,Good,Good,0
NSW1340,DUNOON,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1341,DUNS CREEK,10603,Port Stephens,1,Good,Good,0
NSW1342,DUNVILLE LOOP,10303,Lithgow - Mudgee,1,Good,Good,0
NSW1343,DURAL,10601,Lower Hunter,1,Good,Good,0
NSW1344,DURAL,11502,Dural - Wisemans Ferry,1,Good,Good,0
NSW1345,DURAMANA,10301,Bathurst,1,Good,Good,0
NSW1346,DURANBAH,11203,Tweed Valley,1,Good,Good,0
NSW1347,DURI,11004,Tamworth - Gunnedah,1,Good,Good,0
NSW1348,DUROBY,11203,Tweed Valley,1,Good,Good,0
NSW1349,DURRAN DURRA,10102,Queanbeyan,1,Good,Good,0
NSW135,BAGO,10804,Port Macquarie,1,Good,Good,0
NSW1350,DURRAS NORTH,10104,South Coast,1,Good,Good,0
NSW1352,DURREN DURREN,10202,Wyong,1,Good,Good,0
NSW1353,DUVAL,11001,Armidale,1,Good,Good,0
NSW1354,DYERS CROSSING,10805,Taree - Gloucester,1,Good,Good,0
NSW1355,DYRAABA,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1356,DYRRING,10601,Lower Hunter,1,Good,Good,0
NSW1357,EAGLE VALE,12302,Campbelltown (NSW),1,Good,Good,0
NSW1358,EAGLETON,10603,Port Stephens,1,Good,Good,0
NSW1359,EARLWOOD,11902,Canterbury,1,Good,Good,0
NSW136,BAGOTVILLE,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1360,EAST ALBURY,10901,Albury,1,Good,Good,0
NSW1361,EAST BALLINA,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1363,EAST BRANXTON,10601,Lower Hunter,1,Good,Good,0
NSW1364,EAST CORAKI,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1365,EAST CORRIMAL,10704,Wollongong,1,Good,Good,0
NSW1366,EAST GOSFORD,10201,Gosford,1,Good,Good,0
NSW1367,EAST GRESFORD,10601,Lower Hunter,1,Good,Good,0
NSW1368,EAST HILLS,11901,Bankstown,1,Good,Good,0
NSW1369,EAST JINDABYNE,10103,Snowy Mountains,1,Good,Good,0
NSW137,BAKERS CREEK,10805,Taree - Gloucester,1,Good,Good,0
NSW1370,EAST KANGALOON,11402,Southern Highlands,1,Good,Good,0
NSW1371,EAST KEMPSEY,10802,Kempsey - Nambucca,1,Good,Good,0
NSW1372,EAST KILLARA,12103,Ku-ring-gai,1,Good,Good,0
NSW1373,EAST KURRAJONG,11503,Hawkesbury,1,Good,Good,0
NSW1374,EAST LINDFIELD,12103,Ku-ring-gai,0.9999977,Good,Good,0
NSW1374,EAST LINDFIELD,12203,Warringah,2.30E-06,Good,Good,1
NSW1375,EAST LISMORE,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1376,EAST LYNNE,10104,South Coast,1,Good,Good,0
NSW1377,EAST MAITLAND,10602,Maitland,1,Good,Good,0
NSW1378,EAST RYDE,12602,Ryde - Hunters Hill,1,Good,Good,0
NSW1379,EAST SEAHAM,10603,Port Stephens,1,Good,Good,0
NSW138,BAKERS CREEK,11001,Armidale,1,Good,Good,0
NSW1380,EAST TAMWORTH,11004,Tamworth - Gunnedah,1,Good,Good,0
NSW1381,EAST WAGGA WAGGA,11303,Wagga Wagga,1,Good,Good,0
NSW1382,EAST WARDELL,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1383,EASTERN CREEK,11603,Mount Druitt,1,Good,Good,0
NSW1384,EASTGARDENS,11701,Botany,1,Good,Good,0
NSW1385,EASTLAKES,11701,Botany,1,Good,Good,0
NSW1386,EASTWOOD,12502,Carlingford,0.0018489,Good,Good,1
NSW1386,EASTWOOD,12601,Pennant Hills - Epping,0.0003555,Acceptable,Good,1
NSW1386,EASTWOOD,12602,Ryde - Hunters Hill,0.9977956,Good,Good,0
NSW1387,EATONSVILLE,10401,Clarence Valley,1,Good,Good,0
NSW1388,EBENEZER,11503,Hawkesbury,1,Good,Good,0
NSW1389,EBOR,11001,Armidale,1,Good,Good,0
NSW139,BAKERS CREEK,10802,Kempsey - Nambucca,1,Good,Good,0
NSW1390,ECCLESTON,10601,Lower Hunter,1,Good,Good,0
NSW1391,EDDERTON,10604,Upper Hunter,1,Good,Good,0
NSW1392,EDEN,10104,South Coast,1,Good,Good,0
NSW1393,EDEN CREEK,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1394,EDENSOR PARK,12702,Fairfield,1,Good,Good,0
NSW1395,EDENVILLE,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1396,EDGECLIFF,11801,Eastern Suburbs - North,1,Good,Good,0
NSW1397,EDGEROI,11003,Moree - Narrabri,1,Good,Good,0
NSW1398,EDGEWORTH,11101,Lake Macquarie - East,0.0041045,Good,Good,1
NSW1398,EDGEWORTH,11102,Lake Macquarie - West,0.9958955,Good,Good,0
NSW1399,EDITH,10301,Bathurst,1,Good,Good,0
NSW14,ACACIA GARDENS,11601,Blacktown,5.40E-06,Good,Good,1
NSW14,ACACIA GARDENS,11602,Blacktown - North,0.9999946,Good,Good,0
NSW140,BAKERS SWAMP,10503,Dubbo,1,Good,Good,0
NSW1400,EDMONDSON PARK,12703,Liverpool,1,Good,Good,0
NSW1401,EDROM,10104,South Coast,1,Good,Good,0
NSW1402,EENAWEENA,10501,Bourke - Cobar - Coonamble,1,Good,Good,0
NSW1403,EGLINTON,10301,Bathurst,1,Good,Good,0
NSW1404,EIGHTEEN MILE,10401,Clarence Valley,1,Good,Good,0
NSW1405,ELANDS,10805,Taree - Gloucester,1,Good,Good,0
NSW1406,ELANORA HEIGHTS,12202,Pittwater,1,Good,Good,0
NSW1407,ELCOMBE,11002,Inverell - Tenterfield,0.9998002,Good,Good,0
NSW1407,ELCOMBE,11003,Moree - Narrabri,0.0001998,Good,Good,1
NSW1408,ELDERSLIE,12301,Camden,1,Good,Good,0
NSW1409,ELDERSLIE,10601,Lower Hunter,1,Good,Good,0
NSW141,BALALA,11001,Armidale,1,Good,Good,0
NSW1410,ELEEBANA,11101,Lake Macquarie - East,1,Good,Good,0
NSW1411,ELERMORE VALE,11101,Lake Macquarie - East,0.0169943,Good,Good,0
NSW1411,ELERMORE VALE,11102,Lake Macquarie - West,1.70E-06,Good,Good,1
NSW1411,ELERMORE VALE,11103,Newcastle,0.983004,Good,Good,0
NSW1412,ELIZABETH BAY,11703,Sydney Inner City,1,Good,Good,0
NSW1413,ELIZABETH BEACH,10801,Great Lakes,1,Good,Good,0
NSW1414,ELLALONG,10601,Lower Hunter,1,Good,Good,0
NSW1415,ELLAND,10401,Clarence Valley,1,Good,Good,0
NSW1416,ELLANGOWAN,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1417,ELLENBOROUGH,10804,Port Macquarie,1,Good,Good,0
NSW1418,ELLERSLIE,11302,Tumut - Tumbarumba,1,Good,Good,0
NSW1419,ELLERSTON,10604,Upper Hunter,1,Good,Good,0
NSW142,BALCOLYN,11102,Lake Macquarie - West,1,Good,Good,0
NSW1420,ELLIS LANE,12301,Camden,1,Good,Good,0
NSW1421,ELONG ELONG,10303,Lithgow - Mudgee,0.1149142,Good,Good,0
NSW1421,ELONG ELONG,10503,Dubbo,0.8850858,Good,Good,0
NSW1422,ELRINGTON,10601,Lower Hunter,1,Good,Good,0
NSW1423,ELSMORE,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1424,ELTHAM,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1425,ELVINA BAY,12202,Pittwater,1,Good,Good,0
NSW1426,EMERALD BEACH,10402,Coffs Harbour,1,Good,Good,0
NSW1427,EMERALD HILL,11004,Tamworth - Gunnedah,1,Good,Good,0
NSW1428,EMERTON,11603,Mount Druitt,1,Good,Good,0
NSW1429,EMMAVILLE,11002,Inverell - Tenterfield,1,Good,Good,0
NSW143,BALD BLAIR,11001,Armidale,1,Good,Good,0
NSW1430,EMPIRE BAY,10201,Gosford,1,Good,Good,0
NSW1431,EMPIRE VALE,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1432,EMU HEIGHTS,12403,Penrith,1,Good,Good,0
NSW1433,EMU PLAINS,12403,Penrith,1,Good,Good,0
NSW1434,EMU SWAMP,10304,Orange,1,Good,Good,0
NSW1435,ENDRICK,11401,Shoalhaven,1,Good,Good,0
NSW1436,ENFIELD,12003,Strathfield - Burwood - Ashfield,1,Good,Good,0
NSW1437,ENGADINE,12802,Sutherland - Menai - Heathcote,1,Good,Good,0
NSW1438,ENGLORIE PARK,12302,Campbelltown (NSW),1,Good,Good,0
NSW1439,ENMORE,11702,Marrickville - Sydenham - Petersham,0.9579533,Good,Good,0
NSW1439,ENMORE,11703,Sydney Inner City,0.0420467,Good,Good,0
NSW144,BALD HILLS,10104,South Coast,1,Good,Good,0
NSW1440,ENMORE,11001,Armidale,1,Good,Good,0
NSW1441,ENNGONIA,10501,Bourke - Cobar - Coonamble,1,Good,Good,0
NSW1442,ENVIRONA,10102,Queanbeyan,1,Good,Good,0
NSW1443,EPPING,12502,Carlingford,0.0321338,Good,Good,0
NSW1443,EPPING,12601,Pennant Hills - Epping,0.957783,Acceptable,Good,0
NSW1443,EPPING,12602,Ryde - Hunters Hill,0.0100832,Good,Good,0
NSW1444,ERARING,11102,Lake Macquarie - West,1,Good,Good,0
NSW1445,EREMERANG,10501,Bourke - Cobar - Coonamble,1,Good,Good,0
NSW1446,ERIGOLIA,11301,Griffith - Murrumbidgee (West),1,Good,Good,0
NSW1447,ERIN VALE,11303,Wagga Wagga,1,Good,Good,0
NSW1448,ERINA,10201,Gosford,1,Good,Good,0
NSW1449,ERINA HEIGHTS,10201,Gosford,1,Good,Good,0
NSW145,BALD NOB,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1450,ERMINGTON,12502,Carlingford,1,Good,Good,0
NSW1451,EROWAL BAY,11401,Shoalhaven,1,Good,Good,0
NSW1452,ERROWANBANG,10304,Orange,1,Good,Good,0
NSW1454,ERSKINE PARK,12405,St Marys,1,Good,Good,0
NSW1455,ERSKINEVILLE,11703,Sydney Inner City,1,Good,Good,0
NSW1456,ERUDGERE,10303,Lithgow - Mudgee,1,Good,Good,0
NSW1458,ESCHOL PARK,12302,Campbelltown (NSW),1,Good,Good,0
NSW1459,ESK,10401,Clarence Valley,0.25,Good,Good,0
NSW1459,ESK,11201,Richmond Valley - Coastal,0.75,Good,Good,0
NSW146,BALD RIDGE,10301,Bathurst,1,Good,Good,0
NSW1460,ESSINGTON,10301,Bathurst,1,Good,Good,0
NSW1461,ESTELLA,11303,Wagga Wagga,1,Good,Good,0
NSW1462,ETTALONG BEACH,10201,Gosford,1,Good,Good,0
NSW1463,ETTAMOGAH,10901,Albury,1,Good,Good,0
NSW1464,ETTREMA,11401,Shoalhaven,1,Good,Good,0
NSW1465,ETTRICK,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1466,EUABALONG,10302,Lachlan Valley,0.175978,Good,Good,0
NSW1466,EUABALONG,10501,Bourke - Cobar - Coonamble,0.824022,Good,Good,0
NSW1467,EUABALONG WEST,10501,Bourke - Cobar - Coonamble,1,Good,Good,0
NSW1468,EUBERTA,11303,Wagga Wagga,1,Good,Good,0
NSW1469,EUCHAREENA,10503,Dubbo,1,Good,Good,0
NSW147,BALDERSLEIGH,11001,Armidale,1,Good,Good,0
NSW1470,EUCUMBENE,10103,Snowy Mountains,1,Good,Good,0
NSW1471,EUGOWRA,10302,Lachlan Valley,1,Good,Good,0
NSW1472,EULAH CREEK,11003,Moree - Narrabri,1,Good,Good,0
NSW1474,EUMUNGERIE,10503,Dubbo,1,Good,Good,0
NSW1475,EUNANOREENYA,11303,Wagga Wagga,1,Good,Good,0
NSW1476,EUNGAI CREEK,10802,Kempsey - Nambucca,1,Good,Good,0
NSW1477,EUNGAI RAIL,10802,Kempsey - Nambucca,1,Good,Good,0
NSW1478,EUNGELLA,11203,Tweed Valley,1,Good,Good,0
NSW1479,EUREKA,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW148,BALDRY,10304,Orange,1,Good,Good,0
NSW1480,EURIMBLA,10503,Dubbo,1,Good,Good,0
NSW1481,EUROBODALLA,10104,South Coast,1,Good,Good,0
NSW1482,EUROKA,10802,Kempsey - Nambucca,1,Good,Good,0
NSW1483,EUROLEY,11301,Griffith - Murrumbidgee (West),1,Good,Good,0
NSW1484,EURONGILLY,11303,Wagga Wagga,1,Good,Good,0
NSW1485,EURUNDEREE,10303,Lithgow - Mudgee,1,Good,Good,0
NSW1486,EUSTON,10902,Lower Murray,1,Good,Good,0
NSW1487,EVANS HEAD,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1488,EVANS PLAINS,10301,Bathurst,1,Good,Good,0
NSW1489,EVELEIGH,11703,Sydney Inner City,1,Good,Good,0
NSW149,BALFOURS PEAK,11002,Inverell - Tenterfield,1,Good,Good,0
NSW1490,EVIRON,11203,Tweed Valley,1,Good,Good,0
NSW1491,EWINGAR,10401,Clarence Valley,1,Good,Good,0
NSW1492,EWINGSDALE,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1493,EXETER,11402,Southern Highlands,1,Good,Good,0
NSW1494,FAILFORD,10801,Great Lakes,1,Good,Good,0
NSW1495,FAIRFIELD,12503,Merrylands - Guildford,0.0186092,Good,Good,0
NSW1495,FAIRFIELD,12702,Fairfield,0.9813908,Good,Good,0
NSW1496,FAIRFIELD EAST,12503,Merrylands - Guildford,1,Good,Good,0
NSW1497,FAIRFIELD HEIGHTS,12702,Fairfield,1,Good,Good,0
NSW1498,FAIRFIELD WEST,12702,Fairfield,1,Good,Good,0
NSW1499,FAIRHOLME,10302,Lachlan Valley,1,Good,Good,0
NSW15,ADAMINABY,10103,Snowy Mountains,1,Good,Good,0
NSW150,BALGOWLAH,12201,Manly,1,Good,Good,0
NSW1500,FAIRLIGHT,12201,Manly,1,Good,Good,0
NSW1501,FAIRY HILL,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1502,FAIRY MEADOW,10704,Wollongong,1,Good,Good,0
NSW1503,FALBROOK,10601,Lower Hunter,1,Good,Good,0
NSW1504,FALCONER,11001,Armidale,1,Good,Good,0
NSW1505,FALLS CREEK,11401,Shoalhaven,1,Good,Good,0
NSW1506,FAR MEADOW,11401,Shoalhaven,1,Good,Good,0
NSW1507,FARGUNYAH,11303,Wagga Wagga,1,Good,Good,0
NSW1508,FARLEY,10602,Maitland,1,Good,Good,0
NSW1509,FARMBOROUGH HEIGHTS,10701,Dapto - Port Kembla,1,Good,Good,0
NSW151,BALGOWLAH HEIGHTS,12201,Manly,1,Good,Good,0
NSW1510,FARNHAM,10503,Dubbo,1,Good,Good,0
NSW1511,FARRANTS HILL,11203,Tweed Valley,1,Good,Good,0
NSW1512,FARRINGDON,10102,Queanbeyan,1,Good,Good,0
NSW1513,FASSIFERN,11102,Lake Macquarie - West,1,Good,Good,0
NSW1514,FAULCONBRIDGE,12401,Blue Mountains,1,Good,Good,0
NSW1515,FAULKLAND,10805,Taree - Gloucester,1,Good,Good,0
NSW1516,FAWCETTS PLAIN,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1517,FEDERAL,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1518,FENNELL BAY,11102,Lake Macquarie - West,1,Good,Good,0
NSW1519,FERN BAY,11103,Newcastle,1,Good,Good,0
NSW152,BALGOWNIE,10704,Wollongong,1,Good,Good,0
NSW1520,FERN GULLY,10601,Lower Hunter,1,Good,Good,0
NSW1521,FERNANCES,11503,Hawkesbury,1,Good,Good,0
NSW1522,FERNBANK CREEK,10804,Port Macquarie,1,Good,Good,0
NSW1523,FERNBROOK,10402,Coffs Harbour,1,Good,Good,0
NSW1524,FERNHILL,10704,Wollongong,1,Good,Good,0
NSW1525,FERNLEIGH,11201,Richmond Valley - Coastal,1,Good,Good,0
NSW1526,FERNMOUNT,10402,Coffs Harbour,1,Good,Good,0
NSW1527,FERNSIDE,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1528,FERNVALE,11203,Tweed Valley,1,Good,Good,0
NSW1529,FERODALE,10603,Port Stephens,1,Good,Good,0
NSW153,BALICKERA,10603,Port Stephens,1,Good,Good,0
NSW1530,FIDDLETOWN,11502,Dural - Wisemans Ferry,1,Good,Good,0
NSW1531,FIFIELD,10302,Lachlan Valley,1,Good,Good,0
NSW1532,FIGTREE,10704,Wollongong,1,Good,Good,0
NSW1533,FINDON CREEK,11202,Richmond Valley - Hinterland,1,Good,Good,0
NSW1534,FINE FLOWER,10401,Clarence Valley,1,Good,Good,0
NSW1535,FINGAL BAY,10603,Port Stephens,1,Good,Good,0
NSW1536,FINGAL HEAD,11203,Tweed Valley,1,Good,Good,0
NSW1537,FINLEY,10903,Upper Murray exc. Albury,1,Good,Good,0
NSW1538,FIREFLY,10805,Taree - Gloucester,1,Good,Good,0
NSW154,BALLADORAN,10503,Dubbo,1,Good,Good,0
NSW1540,FISHERMANS BAY,10603,Port Stephens,1,Good,Good,0
NSW1541,FISHERMANS PARADISE,11401,Shoalhaven,1,Good,Good,0
NSW1542,FISHERMANS REACH,10802,Kempsey - Nambucca,1,Good,Good,0
NSW1543,FISHERS HILL,10601,Lower Hunter,1,Good,Good,0
NSW1544,FISHING POINT,11102,Lake Macquarie - West,1,Good,Good,0
NSW1545,FITZGERALDS MOUNT,10301,Bathurst,1,Good,Good,0
NSW1546,FITZGERALDS VALLEY,10301,Bathurst,1,Good,Good,0
NSW1547,FITZROY FALLS,11402,Southern Highlands,1,Good,Good,0
NSW1548,FIVE DOCK,12001,Canada Bay,1,Good,Good,0
NSW1549,FIVE WAYS,10501,Bourke - Cobar - Coonamble,1,Good,Good,0
NSW155,BALLALABA,10102,Queanbeyan,1,Good,Good,0
NSW1550,FLAT TOPS,10601,Lower Hunter,1,Good,Good,0
NSW1551,FLETCHER,11103,Newcastle,1,Good,Good,0
NSW1552,FLINDERS,10703,Kiama - Shellharbour,1,Good,Good,0
